original_text,label,label_name,paraphrase,similarity
"You have mail, always, with a BlackBerry Washington lawyer William Wilhelm knows from experience that not everybody loves his BlackBerry as much as he does. The girlfriend was fed up with a relationship ",3,Sci/Tech,"According to Washington lawyer William Wilhelm, not everyone loves BlackBerrys as much as they love BlackBerrys. The girlfriend was fed up with a relationship and left the house.",0.7728
At least seven police injured in second bomb in Thai south Police say the blast occurred less than 90 minutes after a previous explosion at the same site injured seven other people. The police had been conducting forensic research at the site of a bomb blast in the ,0,World,The bombing that occurred in the south of Thailand occurred within 90 minutes of a previous explosion that resulted in injuries to seven police officers. The police had been conducting forensic investigation at the site where the first bomb was detonated earlier.,0.8521
"Everton beats Liverpool 1-0 in Merseyside Derby Lee Carsley scored the winner in the 68th minute, giving Everton a 1-0 victory Saturday over Liverpool in the 200th Merseyside Derby.",1,Sports,"In Saturday's 200th Merseyside Derby, Lee Carsley scored the winning goal in the 68th minute, securing Everton's 1-0 victory over Liverpool.",0.8372
Chirac seeks vote on Turkey bid French President Jacques Chirac says France should hold a referendum on Turkey's entry to the European Union.,0,World,"Jacques Chirac, the President of France, argues that France should hold a referendum on Turkey's admission to the European Union.",0.92
"Earth's Solar System Shaped by Brush with Star, Astronomers Say (SPACE.com) SPACE.com - The outer reaches of our solar system may have been shaped long ago by a close encounter with another star that tore up both nascent planetary systems like colliding buzz saws, astronomers said today.",3,Sci/Tech,"According to SPACE.com, a close encounter with another star may have altered the orbital configuration of Earth's solar system, as it tore through similar collisions.",0.635
"Audit finds no fraud in Venezuelan recall vote CARACAS : An audit of last Sunday #39;s recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, as the opposition had charged, electoral officials said.",2,Business,"The Venezuelan recall vote, which aimed to keep President Hugo Chavez in power, was audited by electoral officials, who found no evidence of fraud in the vote, as the opposition had claimed.",0.9289
Iraq: 26 killed on horrific day of violence Suicide bombers killed at least 22 members of Iraq #39;s fledgling security forces yesterday amid a spate of insurgent attacks across the country that also ,0,World,"Iraqi security forces suffered a devastating blow yesterday as Suez gasped and killed 26 individuals, following a series of insurgent attacks that saw hundreds of civilians killed across the nation.",0.6124
"Two Aid Workers Killed in Attack on Darfur Aid Convoy  KHARTOUM (Reuters) - Two employees of a British charity  were killed in Sudan's troubled Darfur region on Sunday when  their convoy came under fire, the aid agency said on Monday.",0,World,The aid agency reported on Monday that two aid workers were killed in Sudan's conflict-ridden Darfur area on Sunday when their convoy was targeted.,0.8957
"Pacifist Japan boosts  #39;self-defence #39; measures After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an arms exports ban and singling out North Korea and China as security threats.",0,World,"Japan, once a pacifist country for nearly 60 years, has recently restructured its defense approach, reducing its arms exports ban and emphasizing North Korea and China as security threats.",0.8292
"Senate Resolves Corporate Tax Bill Delay Sen. Mary Landrieu, D-La., is shown in Washington in this Nov. 11, 2003, file photo. Known as one of the Senate #39;s more moderate Democrats, Landrieu undertook a fiery defense Sunday, Oct. 10, 2004, of military ",2,Business,"The Senate has decided to delay the corporate tax bill, as seen in the Nov. 11, 2003, file photo. Senator Mary Landrieu, a member of the Senate #39, expressed her opinion in a heated argument on Sunday, October 10, 2004, regarding the defense of military personnel.",0.8752
"Polese steps into open-source fray Former Sun and Marimba executive Kim Polese takes the helm of SpikeSource, a start-up which will offer services around open source software.",3,Sci/Tech,"Kim Polese, a former Sun and Marimba executive, is now in charge of SpikeSource, launching a start-up that aims to provide services based on open source software.",0.8773
"Cards all hearts Ten outs away from winter, knowing a 105-win magic-carpet ride was about to hit the runway way too soon. Ten outs away from winter, and the St.",1,Sports,"With Christmas on the horizon, and a magic-carpet ride on the runway set to be won by 105 winners, a great game.",0.6248
"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch.",3,Sci/Tech,The catch had no apparent cause as the fish was swimming calmly before being snagged by a predator.,0.4685
"DHS faces IT management challenge, GAO says A  quot;formidable information and technology management challenge quot; faces the Homeland Security Department, according a report released today by the Government Accountability Office.",3,Sci/Tech,"According to a GAO report, the Homeland Security Department struggles with IT management, which is deemed a formidable obstacle.",0.7732
"Leiter returns as Pavano prepares to go Al Leiter is returning to the Marlins, but Carl Pavano appears to be a goner. Leiter, a left-hander who threw the franchise #39;s first no-hitter in 1996 and helped the team win its first World Series in 1997, signed a one-year \$8 million contract Wednesday.",1,Sports,"The Marlins' new left-hander, Carl Pavano, who achieved a no-hitter in 1996 and helped the team win their first World Series in 1997, has signed a one-year contract with Leiter, making it clear that Pavana is not yet on the team.",0.8907
"BearingPoint CFO Out; Error Found McLean technology consulting company BearingPoint Inc. said yesterday that its chief financial officer, Robert S. Falcone, would retire on Nov. 30.",3,Sci/Tech,"The announcement was made yesterday that Robert S. Falcone, the chief financial officer of McLean, Inc., would be retiring on Nov. 30.",0.7638
"Zeile to catch one last time Art Howe will fulfill a wish of the retiring Todd Zeile on Friday night: Zeile will catch Tom Glavine in Pittsburgh, his first time behind the plate in 14 years.",1,Sports,"Zeile will finally make it to Pittsburgh to catch Tom Glavine, fulfilling his retirement wish.",0.8477
"Sugar Shane Not so Sweet (November 21, 2004). Ronald Winky Wright successfully defended his 154 lb. title for the sixth time in the highly anticipated rematch with the formerly sweet Sugar Shane Mosley ",1,Sports,"During the highly anticipated rematch with Sugar Shane Mosley on November 21, 2004, Ronald Winky Wright won his 154 lb. championship, marking his sixth win.",0.8236
Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft.,1,Sports,The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks for a second round pick in the 2005 NBA draft.,0.8866
Feds Charge 28 in ID Theft Ring Agents at the US Secret Service unmasked 28 people who thought they were safe behind anonymous identities and charged them in connection with alleged ID Theft activities.,3,Sci/Tech,"The US Secret Service accused 28 US Secret Agency agents in connection with alleged ID Theft, who were hiding behind false identities.",0.6635
Transparent Search a Snap SAN FRANCISCO -- A new company launched by dotcom survivor idealab aims to take a chunk out of the search market by letting users slice and dice their search results.,3,Sci/Tech,"A startup company called Transparent Search and Snap, founded by dotcom survivors, aims to disrupt the search market by allowing users to refine their search results.",0.7793
"World's oldest man dies aged 113 The world's oldest man, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113.",0,World,"The world's oldest man, who died at the age of 113, had to abandon his driving career at 108 due to being constantly irritated by slow drivers.",0.896
"Murphy Acquitted of Sexual Abuse Charges Basketball Hall of Fame member Calvin Murphy, left, sits in a courtroom as he waits for the start of closing arguments in his trial Monday, Dec. 6, 2004, in Houston.",1,Sports,"Calvin Murphy, a prominent figure in the Basketball Hall of Fame, was acquitted of Sexual Abuse Charges on Monday, Dec. 6, 2004, and is currently seated in a courtroom before the commencement of his closing arguments.",0.9003
Powell accuses Iran of trying to develop nuclear missiles The Bush administration yesterday accused Iran of attempting to develop missiles with nuclear warheads - a charge that could derail the European arms-control agreement struck earlier this week.,0,World,"The Bush administration accused Iran of attempting to develop nuclear missiles, with Powell accusing them of doing so, a charge that could undermine the European arms-control agreement.",0.9178
"Vietnam Opens Bunker Used by Ho Chi Minh (AP) AP - Behind thick concrete walls and iron doors, Ho Chi Minh and other top Vietnamese leaders hid in secret underground tunnels during U.S. B-52 bombing raids to plot key military strategies that led to America's defeat in the Vietnam War.",0,World,Ho Chi Minh and other Vietnamese leaders took advantage of U.S. B-52 bombings to hide in secret tunnels and plot key military tactics that ultimately led to America's defeat in the Vietnam War.,0.709
Stocks Open Lower; Inflation Data Weighs  NEW YORK (Reuters) - U.S. stocks opened lower on Tuesday  after a government report showing a much larger-than-expected  rise in U.S. producer prices in October raised inflation  concerns.,2,Business,"U.S. stocks have opened lower on Tuesday after the government report, which cited a much higher-than-expected hike in U.K. producer prices in October, highlighted concerns about inflation.",0.8622
"Board with Mukesh: Reliance Mumbai, Nov. 26: Mukesh Ambani apparently commands the full support of the board on all recent decisions, including the controversial one that elevated him to the final authority in the group.",2,Business,The board of directors of Reliance Mumbai seems to be endorsing the controversial decision that elevated Mukesh Ambani to the highest position in the group.,0.7434
"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless #39;s \$41 billion purchase of AT amp;T Wireless today, company officials briefed on the matter said over the weekend.",3,Sci/Tech,"The Big Cellphone Deal is expected to receive formal approval from Cingular Wireless #39's $41.1 billion acquisition of AT amp;T Wireless today, as per information received by company officials over the weekend.",0.9267
"UM defense a big hit from start to finish Markus Curry made the hit low, Ernest Shazor made the hit high and Leon Hall leapt for the football as it wobbled freely toward the University of Michigan sideline.",1,Sports,"Markus Curry's runaway home run gave UM a massive lead, while Ernest Shazor scored a high-scoring goal and Leon Hall sprinted towards the University of Michigan's sideline.",0.7493
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",3,Sci/Tech,A breakthrough in silicon carbide technology is set to take over the market for semiconductors.,0.734
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",1,Sports,Gold medal-winning swimmer Michael Phelps relaxes on eighth day after swimming 18 times in the Olympics - he was just a spectator last night as he watched his team-mate finish off a fantastic week in the swimming pool.,0.7964
"Microsoft Readies Next Business IM Server A little over a year after introducing the first version of Office Live Communications Server, Microsoft says it plans to release the next version of its enterprise instant messaging software, in December.",2,Business,"Microsoft, which recently launched the first iteration of Office Live Communications Server, is now preparing for the release of its next business instant messaging software in December.",0.8102
"Durable Goods Orders Up 0.2 Percent (Reuters) Reuters - U.S. orders for long-lasting durable\goods rose by a smaller-than-expected 0.2 percent in September,\held back by another sharp fall in commercial aircraft,\government data showed on Wednesday.",2,Business,"According to Reuters, government data revealed that U.S. orders for long-lasting durable goods in September were down by 0.2 percent, which was only impacted by a sharp decrease in commercial aircraft.",0.7963
"Google Woos Froogle UK Shoppers  quot;We developed Froogle UK so that online shoppers could quickly and easily locate the products they are looking for, from the most obscure to the most popular, quot; Google Engineering Director Cosmos Nicolaou said in a statement.",3,Sci/Tech,"According to Google Engineering Director Cosmos Nicolaou, Froogle UK Shoppers was created to allow online shoppers to quickly and easily search for the products they are looking for, from the most obscure to the most popular.",0.8757
"Euro Stocks Rally After Strong U.S. Data  LONDON (Reuters) - European shares strongly extended gains  on Friday after data showed job creation in the U.S. economy  was double expectations at 337,000 in October.",2,Business,"European stocks demonstrate confidence in the U.S. economy, as evidenced by double job creation figures for 337,000 workers in October, leading to a strong rally in shares.",0.6284
Plan to ease sale of Abbey shares Abbey National shareholders will no longer need to fill in complex Spanish tax forms if BSCH's bid to buy the UK firm succeeds. ,2,Business,The success of BSCH's bid to acquire the UK firm will mean that Abbey National shareholders will no longer have to fill out complicated Spanish tax forms.,0.8913
The Brains Behind AI Daphne Koller is pushing the limits of building computer programs that learn efficiently and reason intelligently. Third in a series profiling this year's MacArthur 'genius award' winners. By Kari Lynn Dean.,3,Sci/Tech,"The third in a series on this year's MacArthur 'genius award' winners, Daphne Koller, is at the forefront of creating computer programs that can learn efficiently and reason intelligently.",0.837
Utah Hires Whittingham to Replace Meyer (AP) AP - Utah defensive coordinator Kyle Whittingham was hired as the school's football coach to replace Urban Meyer.,1,Sports,"Kyle Whittingham, the defensive coordinator for Utah, has been appointed to fill the vacancy left by Urban Meyer.",0.8169
Clijsters and Hewitt reach break point There are two consolations for disillusioned tennis romantics upset by yesterday #39;s news of the split of Lleyton Hewitt and Kim Clijsters four months before their scheduled marriage.,1,Sports,"Clijsters and Hewitt have secured their break point, but Lleyton's split from Kim Cliick, who was already set to marry four months later, was a disappointment for tennis lovers.",0.895
"Lexmark recalls 40,000 printers Lexmark International Inc. recalled 39,431 printers from the market on Tuesday, according to a statement by Consumer Product Safety Commission.",3,Sci/Tech,"On Tuesday, the Consumer Product Safety Commission announced that Lexmark International Inc. had withdrawn 39,431 printers from the market.",0.736
"Ravens Get Rest With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.",1,Sports,"The Ravens are in a precarious position with Jamal Lewis out, which could result in the team having to rest some injured players during their bye week.",0.8742
"French minister returns empty handed Leaving behind two French reporters still held hostage in Iraq, France #39;s foreign minister headed home from the Middle East but said they were still believed to be alive and that efforts to free them would continue.",0,World,"France's foreign minister comes back from the Middle East with no money and two French journalists still being held captive in Iraq, but affirmed that their freedoms will not be terminated.",0.6983
"Callender wins job as starter Frustration set in quickly for Andre Callender. He had already waited a whole year, and now he had to wait another game to play college football.",1,Sports,"After a gap year, Andre Callender had to wait until his next college game before being called up, leaving him feeling gratified.",0.7692
Wonkette: Blogs force quick action from major media Plus: Row brewing over peer-to-peer ads. News.com Extra,3,Sci/Tech,"Wonkette reports on blogs prompting major media to take swift action, while News.com reports on a controversial issue involving peer-to-peer advertising.",0.6324
Welcome to Alderson Homemaking guru Martha Stewart slipped into the federal prison camp here in the dark morning hours to start her five-month sentence.,2,Business,"Martha Stewart, the Alderson Homemaking mastermind, entered the federal prison camp in the early morning to start her five-month sentence.",0.8767
"Telekom Austria taps the Bulgarian market Telekom Austria, Austrias largest telecoms operator, obtained access to the relatively underdeveloped East European mobile services market by winning the right to purchase the Bulgarian mobile operator MobilTel for 1.6billion (\$2.12billion).",2,Business,"The Austrian telecoms giant, Telekom Austria, secured ownership of MobilTel, a Bulgarian mobile services market that is in a relatively sluggish period in Europe, for a sum of $1.6 billion.",0.8696
"As Drama Plays Out, Mixed Feelings for Arafat #39;s Neighbors No crowds of well-wishers massed Thursday outside the Mukata, the mostly ruined compound where Yasser Arafat has been confined for the past two years.",0,World,"The Mukata compound, where Yasser Arafat has been detained for the past two years, was not attended by a large group of well-wishers on Thursday.",0.6518
"Dutch mulling limits on freedom of expression Many Dutch decision-makers wondering whether reactions, particularly criticism of Muslims, did not go too far. By Isabelle Wesselingh - THE HAGUE.",0,World,"The Dutch are considering imposing restrictions on freedom of expression, with many Dutch decision-makers wondering if they were overreacting, particularly when criticizing Muslims.",0.8714
"It's always something with Sox Forget about the Curse and all that nonsense. The real ongoing issue with the Boston Red Sox is the fact that they are eternally held hostage by what we shall call  quot;Gilda's Law. quot; (OK, Roseanne Roseannadanna's.)",1,Sports,"The Curse is something that the Sox always seem to forget. The Boston Red Sox are continuously subjected to what is known as quotient law, or quotia law.",0.8713
"Sloppy win suits Badgers TUCSON -- Booker Stanley ran for a career-high 135 yards on 30 carries, including a 7-yard run for Wisconsin's only touchdown, and the 20th-ranked Badgers rallied for a stormy 9-7 victory over Arizona yesterday.",1,Sports,"Badgers TUCSON - Booker Stanley recorded a career-high 135 yards on 30carries, including a 7-yard run for Wisconsin's only touchdown, and the Badger team fought back with a convincing 9-7 win over the ranked Arizona team.",0.7991
"Jimenez ends Langer #39;s challenge at the 35th Miguel Angel Jimenez ended the strong challenge of his Ryder Cup captain, Bernhard Langer, on the 35th hole Saturday to earn a semifinal place in the World Match Play Championship.",1,Sports,"After Chamath Pape's darting on the way to the last-minute semifinals, Miguel Angel Jimenez eventually overcame Bernhard Langer's strong challenge at the 35th to secure a spot in the World Match Play Championship.",0.7643
"Sorrell and WPP rise ever closer to the top LONDON With its agreement to buy Grey Global Group, Sir Martin Sorrell has placed his London-based WPP Group in position to rival Omnicom Group as the world #39;s largest advertising company.",2,Business,"By acquiring Grey Global Group, Sir Martin Sorrell's WPP Group is positioning itself to compete with Omnicom Group as the world's leading advertising agency.",0.8562
Iran shuts reformist websites WEBSITES CLOSE to Iran #39;s leading reformist party have been blocked by religious hardliners in the police bureau of public morals.,3,Sci/Tech,Iran's police bureau of public morals has been disrupted by religious dissenters who have shut down reformist websites that target Iran''s main reformist faction.,0.7477
Bills' Williams Sustains Neck Injury (AP) AP - Bills right tackle Mike Williams sustained a neck injury and was driven off the field in an ambulance during the third quarter of Buffalo's 22-17 victory over the New York Jets on Sunday.,1,Sports,"In the third quarter of Sunday's 22-17 victory against the New York Jets, Mike Williams, the right tackle for the Bills, was injured and compelled to leave the field in an ambulance.",0.7785
"Mind more free now Calcutta: Anil Kumble began the year looking to quickly reach 435. He got there (and went one better) in Dhaka on Friday afternoon, the opening day of the second last Test of 2004.",1,Sports,"Anil Kumble set his sights on a fast start to the year with a score of 435, only to find out about it in Dhaka on Friday afternoon, just before the conclusion of the second last Test in 2004.",0.8266
"ATI launches chipset for AMD desktops ATI Technologies on Monday delivered the Radeon Xpress 200, a new chipset for desktops using Advanced Micro Devices #39; Athlon 64 and other eighth-generation processors.",3,Sci/Tech,"The Radeon Xpress 200 chipset, which is designed for desktop use with Advanced Micro Devices #39; Athlon 64 and other eighth-generation processors, was announced by ATI Technologies on Monday.",0.882
"SEC Delays Reviews for Some Firms Securities regulators gave more than 2,000 public companies a brief reprieve from new rules requiring them to assess the strength of their financial safeguards.",2,Business,"Over 2,000 publicly listed companies were given a temporary respeal from new regulations that would require them to evaluate their financial protections by the SEC.",0.6877
"Griffin to Anchor D-Line The Redskins expect huge things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest unit - the defensive line.",1,Sports,"The Redskins are about to recruit Cornelius Griffin, a 300-pound defender, to assist their weakest team.",0.7784
"Remote Control Could Save Soldiers' Lives (AP) AP - Unmanned aerial vehicles and other so-called ""stand-off"" weapons, whether currently used or in secret testing, belong to a developing high-tech arsenal that the U.S. military says will help minimize casualties as it battles insurgents.",3,Sci/Tech,"The U.S. military claims that unmanned aerial vehicles and other ""stand-off"" weapons, which are either operational or being secretly tested, will help reduce casualties in its battles against insurgents.",0.705
"Market not ready to cheer Despite announcing the biggest news in its short history, OSI Pharmaceuticals stock fell nearly 10 percent Friday, as some investors grew nervous about whether its newly approved cancer drug would be the bonanza they expected.",2,Business,"The stock of OSI Pharmaceuticals fell nearly 10 percent on Friday, despite the announcement being the biggest in its history, as some investors expressed concern about the potential success of its cancer drug.",0.8977
"Merck Pulls Arthritis Drug from Market  NEW YORK (Reuters) - Merck   Co Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; pulled its  arthritis drug Vioxx off the market on Thursday after a study  showed it doubled the risk of heart attack and stroke. The move  sent the company's shares plunging almost 27 percent and erased  \$25 billion of its market value.",2,Business,"Following a study that revealed how the risk of heart attack and stroke was increased by a factor of two, Merck Co. has withdrawn its arthritis drug Vioxx from the market, resulting in a nearly 27 percent drop in shares and a loss of $25 billion of its market value.",0.8755
"Commission backs 5bn British Energy deal British Energy, the nuclear generator, yesterday welcomed a decision by the European commission to approve a government-backed 5bn rescue plan.",2,Business,"The European commission's approval of a government-backed rescue plan worth 5 billion euros was welcomed by British Energy, the nation's nuclear generator.",0.8145
"Swimming: Phelps eases into world short course 200 free final INDIANAPOLIS, United States : Athens Olympic star Michael Phelps made a relatively relaxed start on the first day of the seventh World Short Course Swim Championship, qualifying second for the 200m freestyle final.",1,Sports,Michael Phelps started the day well in Athens by edging to second place in the 200m freestyle final of the seventh World Short Course Swim Championship.,0.8064
"Kill The Poor I've been a soup van volunteer for three months plus a couple of weeks. I've also been casually mentioning this example of my beneficence in everyday conversation for about the same length of time. I use this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot became clear.",3,Sci/Tech,"I've been volunteering as a soup van driver for three months and have been sharing the same experience with others, but my thoughts have shifted to wanting to be good. I spoke about my intention for a while, but I also realize it had an impact on me.",0.6493
Cisco launches equipment leasing arm in India as it eyes booming IT market (AFP) AFP - US computer networking giant Cisco's Indian subsidiary announced the launch of a leasing arm to grab a slice of the growing domestic IT market.,3,Sci/Tech,"In an effort to tap into the rapidly expanding IT industry in India, Cisco has introduced a leasing arm for the country.",0.7399
"More buyers choose artificial Renee McDonald remembers the Christmas trees of her youth: spindly, fake and out of a box. They were hard to put up, and they just didn #39;t smell right.",2,Business,"The popularity of fake Christmas trees appeals to many buyers, as Renee McDonald recalled that they were spindly, constructed and stored in a box, and had a unpleasant odor.",0.8046
National Foods: Take No Action On Fonterra Takeover Bid MELBOURNE (Dow Jones)--Australia #39;s National Foods Ltd. (NFD.AU) on Thursday told shareholders to take no action on New Zealand dairy group Fonterra Co-operative Group Ltd.,2,Business,"National Foods Ltd. (NFD.AU) has refused to take any action against Fonterra Co-operative Group Ltd., a dairy company in New Zealand.",0.7977
"Apple officially launches iTunes Music Store in Canada Apple Computer on Thursday officially launched its iTunes Music Store in Canada, offering Canadian music fans the same features and price of \$.99 CDN per song that have lifted iTunes to the number one online music service in the world.",3,Sci/Tech,"Apple's iTunes Music Store in Canada has been launched by Apple Computer, offering Canadian music enthusiasts the same features and low-cost CDN of $.99 per song that has made iTunes the top online music service in the world.",0.9493
"Giants' Stoutmire Tears ACL; Lost for Season  EAST RUTHERFORD, N.J. (Sports Network) - The New York  Giants placed defensive back Omar Stoutmire on injured reserve  Wednesday after he tore his anterior cruciate ligament in  Sunday's season-opening 31-17 loss in Philadelphia.",1,Sports,"Omar Stoutmire, a defensive back for the New York Giants, sustained an injury in Sunday's 31-17 defeat to Philadelphia and was placed on injured reserve.",0.8315
"WordPerfect Office 12 - Home Edition Defines Home Productivity &lt;b&gt;...&lt;/b&gt; Building on the company #39;s mandate to open the home consumer software market to value-priced alternatives to Microsoft(R) Office, Corel today announced the availability of WordPerfect Office(R) 12 - Home Edition.",3,Sci/Tech,The launch of WordPerfect Office 12 - Home Edition has prompted Corel to expand its offering to include cost-effective alternatives to Microsoft(R) Office for consumers looking for innovative software.,0.8821
"U.S. Alone Among Allies in Centralizing Spy Powers  BERLIN (Reuters) - By creating a new, all-powerful director  of national intelligence, the United States departs radically  from the practice in most of its Western allies where  spymasters shun the public gaze and work by committee.",0,World,"The United States moves closer to concentrating spy powers with the addition of an all-important director of national intelligence, which is in contrast to the customary Western allies who follow the public but work alone.",0.8336
"Morocco mosque collapse kills 10 A house collapses onto a mosque in north-eastern Morocco, killing 10 people and injuring five others.",0,World,"In Morocco, a mosque collapsed and caused the death of 10 individuals, leaving 5 others injured.",0.854
Stocks Flat After Greenspan Testimony  NEW YORK (Reuters) - U.S. stocks were flat on Wednesday  after Federal Reserve Chairman Alan Greenspan said the economy  had recovered from its soft patch and a number of companies  warned about their earnings.,2,Business,"Following Alan Greenspan's testimony, U.S. stocks fell on Wednesday as companies raised concerns about earnings and the economy recovered.",0.5442
"ARM agrees to buy Artisan Components for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy Artisan Components Inc (ARTI), a US-based provider of integrated circuit designing solutions, for about \$913 million (503.",2,Business,"ARM Holdings (ARM.ETR) has acquired Artisan Components Inc (ARTI) for a sum of around $913 million (503 million dollars), which includes integrated circuit designs.",0.9616
Microsoft Will Replace Fake Copies of XP U.K. users will be able to replace pirated versions of Windows that they have purchased.,3,Sci/Tech,"Purchasing counterfeit copies of XP from Windows users in the U.K. is possible, thanks to Microsoft's decision.",0.7286
"GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run homer, Moises Alou also homered and the Chicago Cubs beat the Houston Astros 11-6 on Sunday in the testy conclusion of a three-game series between the NL Central rivals.",1,Sports,"The Chicago Cubs triumphed over the Houston Astros in a three-run game on Sunday, with Aramis Ramirez and Moises Alou both hitting homers.",0.8419
"N.Korea called worst for press freedom Media watchdog Reporters Without Borders has labeled North Korea and Cuba the worst countries in terms of press freedom, with Denmark being the best.",0,World,"North Korea and Cuba have been ranked as the poorest countries for press freedom by Media watchdog Reporters Without Borders, with Denmark being ranked second.",0.8245
"Barents Sea Under Threat from Fishing, Oil (Reuters) Reuters - The Arctic Barents Sea is\under threat from overfishing, oil and gas exploration and\Soviet-era radioactive waste, the U.N. Environment Program said\on Tuesday.",3,Sci/Tech,"On Tuesday, the U.N. Environment Program alerted the public about the dangers posed by fishing and oil in the Arctic Barents Sea.",0.722
"Hewitt, Davenport Top US Open Standings (AP) AP - Lleyton Hewitt and Lindsay Davenport could earn up to  #36;500,000 extra at the U.S. Open because they finished atop the inaugural US Open Series standings.",1,Sports,"The U.S. Open tournament this year sees Lleyton Hewitt and Lindsay Davenport leading the leaderboard and potentially earning an additional $365,000, pending the results of their first-place finishes.",0.8163
"Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plague for 15\years has encroached on one of the region's largest\rice-growing areas, authorities in Mali said on Friday.",3,Sci/Tech,"On Friday, authorities in Mali reported that the worst locust plague in 15 years has impacted a significant portion of the rice-growing region in West Africa.",0.8825
"Venus gets revenge, Mauresmo withdraws ZURICH, Switzerland (Ticker) - Venus Williams got a measure of revenge against Karolina Sprem of Croatia at the Swisscom Challenge on Tuesday.",1,Sports,"Karolina Sprem from Croatia was repelled with Venus Williams' efforts at the Swisscom Challenge on Tuesday, as per Mauresmo's withdrawal.",0.6911
"Erstad's Double Lifts Angels to Win (AP) AP - Darin Erstad doubled in the go-ahead run in the eighth inning, lifting the Anaheim Angels to a 3-2 victory over the Detroit Tigers on Sunday. The win pulled Anaheim within a percentage point of Boston and Texas in the AL wild-card race.",1,Sports,"The Angels of Anaheim secured a 3-2 victory over the Detroit Tigers on Sunday, thanks to Darin Erstad's double and win.",0.8564
"Sosa exits before game, angering management When his Cubs teammates were taking the field Sunday for the final game of the season, Sammy Sosa already had taken off. And now it is possible Sosa has played his final game as a Cub.",1,Sports,The Cubs' management is irked by the fact that Sammy Sosa may have played his final game with the team this season.,0.824
Tennis: Roddick and Williams ousted ATHENS Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top seed Roger Federer in the favourites #39;exodus from the Olympic tennis tournament on Wednesday. ,1,Sports,"On Wednesday, the Olympic tennis tournament saw a dramatic exit for ATHENS as top seed Andy Roddick and Venus Williams joined forces with Roger Federer, who had already lost two matches.",0.8093
"Lazard adversaries edge closer to a deal Bruce Wasserstein, head of Lazard, could reach an agreement as early as this week with Michel David-Weill, the chairman, extending the deadline for ",2,Business,"Lazard's rivals are moving towards a deal with Michel David-Weill, who may be able to negotiate an extension of the deadline for Lazardian deliveries this week.",0.6516
"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday.",3,Sci/Tech,"The second quarter saw global cellphone sales hit all-time highs, as Nokia recovered from a loss of market share.",0.7699
"Still no beef resolution after latest talks NEW YORK, (Aug. 30, 2004) - Cattle farmers and haulers finally looking for a quick end to a 15-month ban on live cattle exports to the US are out of luck after Canadian Agriculture Minister Andy Mitchell ",2,Business,"Despite ongoing talks, cattle farmers and haulers have not found a solution to a 15-month ban on live cattle exports to the US.",0.6837
"Who cares about Kerry? It's Bush we can't stand, say Vietnamese (AFP) AFP - The question of whether presidential candidate John Kerry was a coward or a leader during the Vietnam War might be raging in the United States, but on the streets of Hanoi people hope for just one result from the American election -- the exit of George W. Bush.",0,World,"The nation is divided on whether John Kerry was a coward or a successful president during the Vietnam War, with those in Hanoi hoping for the only outcome from the upcoming election: George W. Bush's exit.",0.7976
Study: MP3 player market to explode IDC says there's tough competition ahead for the iPod as manufacturers launch rival portable jukeboxes.,3,Sci/Tech,IDC has calculated that the MP3 player market will be fiercely competitive due to the emergence of competing portable jukeboxes.,0.8482
