original_text,label,label_name,paraphrase,similarity
"US suspends helicopter flights after Japan crash (AFP) AFP - The United States suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.",0,World,"US suspends helicopter flights after Japan crash (AFP) AFP - The United States has suspended flights of CH-53D military helicopters in Japan, bowing to protests over a crash in an Okinawa university campus.",0.9974
"Red Sox ready to end jinx The New York Yankees hold the Curse of the Bambino, the Boston Massacre and their acquisition of Alex Rodriguez in their longstanding dominance over the Red Sox, but recent history suggests changes are coming.",1,Sports,"Red Sox ready to end jinx The New York Yankees hold the curse of the Bambino, the Boston Massacre and their acquisition of Alex Rodriguez in their longstanding dominance over the Red Sox, but recent history suggests changes are coming.",1.0
Toronto Raptors Team Report - November 20 (Sports Network) - The Toronto Raptors found themselves on the wrong end of a 101-94 decision against the red-hot Seattle SuperSonics on Friday at the Air Canada Centre.,1,Sports,Toronto Raptors Team Report -- November 20 (Sports Network) -- The Toronto Raptors found themselves on the wrong end of a 101-94 decision against the red-hot Seattle SuperSonics on Friday at the Air Canada Centre.,0.9979
"Wakefield goes deep this time When it comes to giving up long balls, Red Sox pitcher Tim Wakefield has a short memory. Just three weeks after he surrendered a club-record six home ",1,Sports,"Wakefield goes deep this time When it comes to giving up long balls, Red Sox pitcher Tim Wakefield has a short memory. Just three weeks after he surrendered a club-record six home",1.0
"Update 3: Sears #39; Stock Surge After Firm Buys Stake Sears, Roebuck and Co. #39;s stock shot up 23 percent Friday after a real estate investment trust disclosed it had purchased a 4.3 percent interest in the department-store chain.",2,Business,"Update 3: Sears #39; Stock Surge After Firm Buys Stake Sears, Roebuck and Co. Stock shot up 23 percent Friday after a real estate investment trust disclosed it had purchased a 4.3 percent interest in the department-store chain.",0.9889
"U.S. Justice Department Cracks Down Internet Crime The FBI seized computers, software and equipment as part of an investigation into illegal sharing of copyrighted movies, music and games over an Internet ""peer-to-peer"" network, Attorney General John Ashcroft announced Wednesday.",3,Sci/Tech,"U.S. Attorney General John Ashcroft announced Wednesday that the FBI had seized computers, software and equipment as part of an investigation into illegal sharing of copyrighted movies, music and games over an Internet ""peer-to-peer"" network.",0.8536
Malaysia discovers new bird flu case KUALA LUMPUR - Malaysia discovered new cases of bird flu on Sunday within a quarantine area in northern Malaysia where workers have struggled for a month to eradicate the virus.,0,World,Malaysia discovered new bird flu case KUALA LUMPUR - Malaysia discovered new cases of bird flu on Sunday within a quarantine area in northern Malaysia where workers have struggled for a month to eradicate the virus.,0.9917
"HP to tempt holiday shoppers with sights and sounds The computer-hardware giant, best known for products such as PCs and printers, on Friday laid out its plan to become a brand-name in consumer electronics products such as flat-screen TVs, music players and the devices that move content between them.",2,Business,"HP to tempt holiday shoppers with sights and sounds The computer-hardware giant, best known for products like PCs and printers, on Friday laid out its plan to become a brand-name in consumer electronics products such as flat-screen TVs, music players and the devices that move content between them.",0.9991
Dino sucked in prey with its giraffe neck The fossil of a sea reptile with a neck twice as long as its body is solving the mystery of how some ancient reptiles used such unusually long appendages.,3,Sci/Tech,Dino sucked in prey with its giraffe neck The fossil of a sea reptile with a neck twice as long as its body is solving the mystery of how some ancient reptiles used such unusually long appendages.,1.0
Yankees' Brown Has Successful Surgery Kevin Brown had successful surgery on his broken left hand Sunday and vowed to pitch again for the Yankees this season.,1,Sports,Yankees' Brown Has Successful Surgery Kevin Brown had successful surgery on his broken left hand Sunday and vowed to pitch again for the Yankees this season.,1.0
"Chinese President Meets With Castro (AP) AP - Chinese President Hu Jintao met with Fidel Castro Monday for talks focusing on the broadening ties between Cuba and China, which has become the island's third-largest trading partner.",0,World,"Chinese President Meets Fidel Castro (AP) AP - Chinese President Hu Jintao met with Fidel Castro on Monday for talks focusing on the broadening ties between Cuba and China, which has become the island's third-largest trading partner.",0.993
"Eurozone recovery struggles as monetary union fails to yield results: OECD (AFP) AFP - Recovery in the eurozone is battling higher oil prices and a rising euro as monetary union has so far failed to spur sustained economic dynamism in the 12 nations using the single European currency, the OECD revealed.",2,Business,Eurozone recovery struggles as monetary union fails to yield results: OECD (AFP) AFP - Recovery in the eurozone is battling higher oil prices and a rising euro as monetary Union has so far failed to spur sustained economic dynamism in the 12 nations using the single European currency.,0.9983
Russia: the losing battle against terrorism and insurgency Terrorism in Russia took on horrifying proportions in August and early September when more than 400 people were killed in four separate incidents in a span of less than two weeks.,0,World,Russia: the losing battle against terrorism and insurgency Terrorism in Russia took on horrifying proportions in August and early September when more than 400 people were killed in four separate incidents in a span of less than two weeks.,1.0
Raid in hunt for Afghan hostages \US and Afghan forces raid houses in Kabul as part of a hunt for three UN workers kidnapped last month.,0,World,US and Afghan forces raid houses in Kabul as part of a search for three UN workers kidnapped last month.,0.7881
 #39;Poison pill #39; just in case THE haste with which News Corporation has adopted a  quot;poison pill quot; - or stockholders rights plan - following the bold move of John Malone #39;s Liberty Media to put its foot on a further 8 per cent of the voting stock demonstrates a real concern as to his ,2,Business,"#39;Poison Pill #39, just in case THE haste with which News Corporation has adopted a `` poison pill '' - or stockholders rights plan - following the bold move of John Malone #39;s Liberty Media to put its foot on a further 8 percent of the voting stock demonstrates a real concern as to his ",0.9855
South Korea #39;s LG claims development of media broadcasts-receiving &lt;b&gt;...&lt;/b&gt; SEOUL: South Korea #39;s LG Electronics Inc announced that it has developed the world #39;s first mobile handset capable of receiving terrestrial digital multimedia broadcasts (DMB).,3,Sci/Tech,South Korea #39;s LG claims development of media broadcasts-receiving &lt;b&gt;...&lt;/b &gt; SEOUL: South Korea's LG Electronics Inc announced that it has developed the world's first mobile handset capable of receiving terrestrial digital multimedia broadcasts (DMB).,0.9673
"Federer relieved to return Roger Federer still appears unbeatable after he showed no signs of a torn thigh muscle to defeat Argentina #39;s Gaston Gaudio 6-1, 7-6 in the opening match of the ATP Masters Cup in Houston.",1,Sports,"Roger Federer relieved to return Roger Federer still appears unbeatable after he showed no signs of a torn thigh muscle to defeat Argentina's Gaston Gaudio 6-1, 7-6 in the opening match of the ATP Masters Cup in Houston.",0.99
Rumsfeld to Meet Foreign Defense Chiefs on Iraq  MANAMA (Reuters) - Defense Secretary Donald Rumsfeld was  set to meet defense chiefs from about 18 nations aboard a U.S.  aircraft carrier in the Gulf Saturday as the United States  looks to improve the security situation in Iraq with January  elections looming.,0,World,Rumsfeld to meet Foreign Defense Chiefs on Iraq - Defense Secretary Donald Rumsfeld was to meet defense ministers from about 18 nations aboard a U.S. aircraft carrier in the Gulf on Saturday as the United States looks to improve the security situation in Iraq with January elections looming.,0.9519
Mariners riding the Ichiro wave Ichiro Suzuki singled three times last night to etch out a spot in history and to send the Toronto Blue Jays a little deeper into oblivion.,1,Sports,"Mariners riding the Ichiro wave, Suzuki singled three times last night to etch out a spot in history and send the Toronto Blue Jays a little deeper into oblivion.",0.9586
SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of run support but didn #39;t stick around long enough to take advantage of it. Wood was ejected in the fifth inning for hitting Jeff Kent as the Cubs posted an 11-6 victory over the Astros.,1,Sports,"SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of run support, but didn't stick around long enough to take advantage of it. Wood was ejected in the fifth inning for hitting Jeff Kent.",0.9352
London to unveil 2012 bid plans London #39;s bid team will reveal their final plans for hosting the 2012 Olympic Games when they unveil full details of the bid document on Friday.,1,Sports,London to unveil 2012 bid plans London's bid team will reveal their final plans for hosting the 2012 Olympic Games on Friday when they unveil full details of the bid document.,0.984
"Rooney going nowhere unless price is right: Moyes England striker on his way. Or is he? Will it be St James #39; Park or Old Trafford? Or will he remain at Goodison? Although Wayne Rooney today handed in a transfer request, and set in motion his seemingly inevitable ",1,Sports,Rooney going nowhere unless price is right: Moyes England striker on his way. Or is he? Will it be St James #39; Park or Old Trafford? Or will he remain at Goodison?,0.9648
Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal.,0,World,Greek weightlifter awaits verdict Greek weightlifting Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal.,0.9877
Record Breaking Supercomputer Performance US Secretary of Energy Spencer Abraham announced that a supercomputer developed for the nation #39;s Stockpile Stewardship Program has attained a record breaking performance of 70.,3,Sci/Tech,A supercomputer developed for the nation's Stockpile Stewardship Program has achieved a record breaking performance of 70.,0.9159
"Taiwan Acknowledges Minister #39;s Improper Wording #39; on Singapore Taiwan Foreign Minister Chen Tan- sun, who dismissed Singapore as a country the size of a booger, #39; #39; regretted his improper wording, #39; #39; said Foreign Ministry spokesman Michel Lu.",0,World,"Taiwan Acknowledges Minister #39;s Improper Wording #39, on Singapore Taiwan Foreign Minister Chen Tan-Sun, who dismissed Singapore as a country the size of a booger, regretted his improper wording, said Foreign Ministry spokesman Michel Lu.",0.9778
IBM to use dual-core Opteron Big Blue will use AMD's chip in a high-performance server but isn't yet planning a general-purpose Opteron system.,3,Sci/Tech,"IBM to use dual-core Opteron Big Blue processor in a high-performance server, but isn't yet planning a general-use OpTeron system.",0.9111
"MLB: NY Yankees 7, Minnesota 6 (12 inn.) Hideki Matsui drove in Derek Jeter with a 12th-inning sacrifice fly Wednesday night, giving the New York Yankees a dramatic, 7-6 win over Minnesota.",1,Sports,"MLB: NY Yankees 7, Minnesota 6 (12 innings.) Hideki Matsui drove in Derek Jeter with a 12th-inning sacrifice fly Wednesday night, giving the New York Yankees a dramatic 7-6 win over Minnesota.",0.9796
UN calls emergency meeting over Israeli onslaught The UN Security Council called an emergency meeting Monday at the request of Arab nations to consider a resolution demanding an immediate halt to a major Israeli offensive in the northern Gaza Strip.,0,World,The UN Security Council called an emergency meeting Monday at the request of Arab nations to consider a resolution demanding an immediate halt to a major Israeli offensive in the Gaza Strip.,0.9418
"Bosox strike deal with Mirabelli; Yanks, Flaherty close The Boston Red Sox have signed backup catcher Doug Mirabelli to a two-year deal worth \$3 million, making him the first of the World Series champions #39; 16 free agents to re-sign.",1,Sports,"The Boston Red Sox have signed backup catcher Doug Mirabelli to a two-year deal worth $3 million, making him the first of the World Series champions #39; 16 free agents to re-sign.",0.883
"You have mail, always, with a BlackBerry Washington lawyer William Wilhelm knows from experience that not everybody loves his BlackBerry as much as he does. The girlfriend was fed up with a relationship ",3,Sci/Tech,"You have mail, always, with a BlackBerry Washington lawyer William Wilhelm, who knows from experience that not everybody loves his BlackBerry as much as he does. The girlfriend was fed up with a relationship ",0.9942
At least seven police injured in second bomb in Thai south Police say the blast occurred less than 90 minutes after a previous explosion at the same site injured seven other people. The police had been conducting forensic research at the site of a bomb blast in the ,0,World,At least seven police injured in second bomb in Thai south Police say the blast occurred less than 90 minutes after a previous explosion at the same site injured seven other people.,0.9646
"Everton beats Liverpool 1-0 in Merseyside Derby Lee Carsley scored the winner in the 68th minute, giving Everton a 1-0 victory Saturday over Liverpool in the 200th Merseyside Derby.",1,Sports,"Lee Carsley scored the winner in the 68th minute, giving Everton a 1-0 victory over Liverpool in the 200th Merseyside Derby.",0.9017
Chirac seeks vote on Turkey bid French President Jacques Chirac says France should hold a referendum on Turkey's entry to the European Union.,0,World,Chirac seeks vote on Turkey bid French President Jacques Chirac says France should hold a referendum on Turkey's entry to the European Union.,1.0
"Earth's Solar System Shaped by Brush with Star, Astronomers Say (SPACE.com) SPACE.com - The outer reaches of our solar system may have been shaped long ago by a close encounter with another star that tore up both nascent planetary systems like colliding buzz saws, astronomers said today.",3,Sci/Tech,"Earth's Solar System Shaped by Brush with Star, Scientists Say (SPACE) SPACE.COM - The outer reaches of our solar system may have been shaped long ago by a close encounter with another star that tore up both nascent planetary systems like colliding buzz saws, astronomers said today.",0.9906
"Audit finds no fraud in Venezuelan recall vote CARACAS : An audit of last Sunday #39;s recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, as the opposition had charged, electoral officials said.",2,Business,"Audit finds no fraud in Venezuelan recall vote CARACAS : An audit of last Sunday's recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, electoral officials said Monday.",0.9878
Iraq: 26 killed on horrific day of violence Suicide bombers killed at least 22 members of Iraq #39;s fledgling security forces yesterday amid a spate of insurgent attacks across the country that also ,0,World,Iraq: 26 killed on horrific day of violence Suicide bombers killed at least 22 members of Iraq's fledgling security forces yesterday amid a spate of insurgent attacks across the country.,0.971
"Two Aid Workers Killed in Attack on Darfur Aid Convoy  KHARTOUM (Reuters) - Two employees of a British charity  were killed in Sudan's troubled Darfur region on Sunday when  their convoy came under fire, the aid agency said on Monday.",0,World,"Two aid workers were killed in an attack on Darfur aid convoy on Sunday, the International Red Cross said.",0.8857
"Pacifist Japan boosts  #39;self-defence #39; measures After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an arms exports ban and singling out North Korea and China as security threats.",0,World,"Pacifist Japan boosts self-defense measures after almost 60 years of pacifism, easing an arms exports ban and singling out North Korea and China as security threats.",0.9097
"Senate Resolves Corporate Tax Bill Delay Sen. Mary Landrieu, D-La., is shown in Washington in this Nov. 11, 2003, file photo. Known as one of the Senate #39;s more moderate Democrats, Landrieu undertook a fiery defense Sunday, Oct. 10, 2004, of military ",2,Business,"Senate Resolves Corporate Tax Bill Delay Sen. Mary Landrieu, D-La., is shown in Washington in this Nov. 11, 2003 file photo.",0.9107
"Polese steps into open-source fray Former Sun and Marimba executive Kim Polese takes the helm of SpikeSource, a start-up which will offer services around open source software.",3,Sci/Tech,"Polese steps into open source fray Former Sun and Marimba executive Kim Polese takes the helm of SpikeSource, a start-up that will offer services around open source software.",0.9961
"Cards all hearts Ten outs away from winter, knowing a 105-win magic-carpet ride was about to hit the runway way too soon. Ten outs away from winter, and the St.",1,Sports,"Cards all hearts Ten outs away from winter, knowing a 105-win magic carpet ride was about to hit the runway way too soon.",0.9414
"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch.",3,Sci/Tech,"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch.",1.0
"DHS faces IT management challenge, GAO says A  quot;formidable information and technology management challenge quot; faces the Homeland Security Department, according a report released today by the Government Accountability Office.",3,Sci/Tech,"DHS faces IT management challenge, GAO says A ``formidable information and technology management challenge '' faces the Homeland Security Department, according to a report released by the Government Accountability Office.",0.9775
"Leiter returns as Pavano prepares to go Al Leiter is returning to the Marlins, but Carl Pavano appears to be a goner. Leiter, a left-hander who threw the franchise #39;s first no-hitter in 1996 and helped the team win its first World Series in 1997, signed a one-year \$8 million contract Wednesday.",1,Sports,"Leiter returns as Pavano prepares to go Al Leiter is returning to the Marlins, but Carl Pavano appears to be a goner. Leiter, a left-handed pitcher who threw the first no-hitter in 1996 and helped the team win its first World Series in 1997, signed a one-year contract Wednesday.",0.9816
"BearingPoint CFO Out; Error Found McLean technology consulting company BearingPoint Inc. said yesterday that its chief financial officer, Robert S. Falcone, would retire on Nov. 30.",3,Sci/Tech,"BearingPoint CFO Out; Error Found McLean Technology consulting company BearingPoint Inc. said yesterday that its chief financial officer, Robert S. Falcone, would retire on Nov. 30.",1.0
"Zeile to catch one last time Art Howe will fulfill a wish of the retiring Todd Zeile on Friday night: Zeile will catch Tom Glavine in Pittsburgh, his first time behind the plate in 14 years.",1,Sports,"Zeile to catch one last time Art Howe will fulfill a wish of retiring Todd Zeile on Friday night. Zeile will catch Tom Glavine in Pittsburgh, his first time behind the plate in 14 years.",0.9931
"Sugar Shane Not so Sweet (November 21, 2004). Ronald Winky Wright successfully defended his 154 lb. title for the sixth time in the highly anticipated rematch with the formerly sweet Sugar Shane Mosley ",1,Sports,"Sugar Shane Not so Sweet ( November 21, 2004 ), Ronald Winky Wright successfully defended his 154 lb. title for the sixth time in the highly anticipated rematch with the formerly sweet Sugar Shane Mosley.",0.9894
Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft.,1,Sports,Bobcats Trade Drobnjak to Atlanta Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjiak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA Draft.,0.982
Feds Charge 28 in ID Theft Ring Agents at the US Secret Service unmasked 28 people who thought they were safe behind anonymous identities and charged them in connection with alleged ID Theft activities.,3,Sci/Tech,Feds Charge 28 in ID Theft Ring Agents at the U.S. Secret Service unmasked 28 people who thought they were safe behind anonymous identities and charged them in connection with alleged ID Theft activities.,0.9966
Transparent Search a Snap SAN FRANCISCO -- A new company launched by dotcom survivor idealab aims to take a chunk out of the search market by letting users slice and dice their search results.,3,Sci/Tech,Transparent Search a Snap SAN FRANCISCO -- A new company launched by dotcom survivor idealab aims to take a chunk out of the search market by letting users slice and dice their search results.,1.0
"World's oldest man dies aged 113 The world's oldest man, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113.",0,World,"World's oldest man, who gave up driving at 108 because ""slow drivers"" irritated him, dies at 113.",0.9479
"Murphy Acquitted of Sexual Abuse Charges Basketball Hall of Fame member Calvin Murphy, left, sits in a courtroom as he waits for the start of closing arguments in his trial Monday, Dec. 6, 2004, in Houston.",1,Sports,"Murphy acquitted of sexual abuse charges Basketball Hall of Fame member Calvin Murphy, left, sits in a courtroom as he waits for the start of closing arguments in his trial Monday, Dec. 6, 2004, in Houston.",1.0
Powell accuses Iran of trying to develop nuclear missiles The Bush administration yesterday accused Iran of attempting to develop missiles with nuclear warheads - a charge that could derail the European arms-control agreement struck earlier this week.,0,World,"Powell accuses Iran of trying to develop nuclear missiles The Bush administration yesterday accused Iran of attempting to develop missiles with nuclear warheads, a charge that could derail the European arms-control agreement struck earlier this week.",0.9997
"Vietnam Opens Bunker Used by Ho Chi Minh (AP) AP - Behind thick concrete walls and iron doors, Ho Chi Minh and other top Vietnamese leaders hid in secret underground tunnels during U.S. B-52 bombing raids to plot key military strategies that led to America's defeat in the Vietnam War.",0,World,"Vietnam Opens Bunker Used by Ho Chi Minh (AP) AP - Behind thick concrete walls and iron doors, Ho Ho Minh and other top Vietnamese leaders hid in secret underground tunnels during U.S. B-52 bombing raids to plot key military strategies that ended the Vietnam War.",0.9947
Stocks Open Lower; Inflation Data Weighs  NEW YORK (Reuters) - U.S. stocks opened lower on Tuesday  after a government report showing a much larger-than-expected  rise in U.S. producer prices in October raised inflation  concerns.,2,Business,"Stocks Open Lower, Inflation Data Weighs  New York (Reuters) - U.S. stocks opened lower on Tuesday after a government report showing a much larger-than-expected rise in U. S. producer prices in October raised inflation concerns.",0.9985
"Board with Mukesh: Reliance Mumbai, Nov. 26: Mukesh Ambani apparently commands the full support of the board on all recent decisions, including the controversial one that elevated him to the final authority in the group.",2,Business,"Board with Mukesh: Reliance Mumbai, Nov. 26: Mukesh Ambani apparently commands the full support of the board on all recent decisions, including the controversial one that elevated him to the final authority in the group.",1.0
"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless #39;s \$41 billion purchase of AT amp;T Wireless today, company officials briefed on the matter said over the weekend.",3,Sci/Tech,"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless' $41 billion purchase of AT&T wireless on Monday, company officials said.",0.9095
"UM defense a big hit from start to finish Markus Curry made the hit low, Ernest Shazor made the hit high and Leon Hall leapt for the football as it wobbled freely toward the University of Michigan sideline.",1,Sports,"A big hit from start to finish, Markus Curry made the hit low, Ernest Shazor made it high and Leon Hall leapt for the football as it wobbled freely toward the University of Michigan sideline.",0.9491
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",3,Sci/Tech,"Toyota reports a silicon carbide breakthrough move over silicon chips. Silicon carbide's (SiC) potential has been known since the 1950s, but the properties that make it attractive also make it hard to work with.",0.9398
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",1,Sports,"Work done, Phelps basks in gold and on the eighth day, Michael Phelps actually got to rest after swimming some 18 races in Olympic competition.",0.9147
"Microsoft Readies Next Business IM Server A little over a year after introducing the first version of Office Live Communications Server, Microsoft says it plans to release the next version of its enterprise instant messaging software, in December.",2,Business,"Microsoft Readies Next Business IM Server A little over a year after introducing the first version of Office Live Communications Server, Microsoft says it plans to release the next version of its enterprise instant messaging software in December.",0.9994
"Durable Goods Orders Up 0.2 Percent (Reuters) Reuters - U.S. orders for long-lasting durable\goods rose by a smaller-than-expected 0.2 percent in September,\held back by another sharp fall in commercial aircraft,\government data showed on Wednesday.",2,Business,"U.S. durable goods orders rose by a smaller-than-expected 0.2 percent in September, held back by another sharp fall in commercial aircraft.",0.9052
"Google Woos Froogle UK Shoppers  quot;We developed Froogle UK so that online shoppers could quickly and easily locate the products they are looking for, from the most obscure to the most popular, quot; Google Engineering Director Cosmos Nicolaou said in a statement.",3,Sci/Tech,"We developed Froogle UK so that online shoppers could quickly and easily locate the products they are looking for, from the most obscure to the most popular, Nicolaou said.",0.8759
"Euro Stocks Rally After Strong U.S. Data  LONDON (Reuters) - European shares strongly extended gains  on Friday after data showed job creation in the U.S. economy  was double expectations at 337,000 in October.",2,Business,Euro Stocks Rally After Strong U.S. Data LONDON (Reuters) - European shares rose strongly on Friday after data showed job creation in the U. S. economy was double expectations in October.,0.9364
Plan to ease sale of Abbey shares Abbey National shareholders will no longer need to fill in complex Spanish tax forms if BSCH's bid to buy the UK firm succeeds. ,2,Business,Plan to ease sale of Abbey shares Abbey National shareholders will no longer need to fill in complex Spanish tax forms if BSCH's bid to buy the UK firm succeeds.,1.0
The Brains Behind AI Daphne Koller is pushing the limits of building computer programs that learn efficiently and reason intelligently. Third in a series profiling this year's MacArthur 'genius award' winners. By Kari Lynn Dean.,3,Sci/Tech,The Brains behind AI Daphne Koller is pushing the limits of building computer programs that learn efficiently and reason intelligently. Third in a series profiling this year's MacArthur 'genius' winners by Kari Lynn Dean.,0.9927
Utah Hires Whittingham to Replace Meyer (AP) AP - Utah defensive coordinator Kyle Whittingham was hired as the school's football coach to replace Urban Meyer.,1,Sports,Utah Hires Whittingham to replace Meyer (AP) AP - Utah defensive coordinator Kyle Whittinghs was hired as the school's football coach to replace Urban Meyer.,0.9968
Clijsters and Hewitt reach break point There are two consolations for disillusioned tennis romantics upset by yesterday #39;s news of the split of Lleyton Hewitt and Kim Clijsters four months before their scheduled marriage.,1,Sports,Clijsters and Hewitt reach break point There are two consolations for disillusioned tennis romantics upset by the separation of Lleyton Hewitt and Kim Clijsters four months before their scheduled marriage.,0.9781
"Lexmark recalls 40,000 printers Lexmark International Inc. recalled 39,431 printers from the market on Tuesday, according to a statement by Consumer Product Safety Commission.",3,Sci/Tech,"Lexmark recalled 40,000 printers and recalled 39,431 printers from the market on Tuesday, according to a statement by the Consumer Product Safety Commission.",0.9798
"Ravens Get Rest With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.",1,Sports,"With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.",0.9318
"French minister returns empty handed Leaving behind two French reporters still held hostage in Iraq, France #39;s foreign minister headed home from the Middle East but said they were still believed to be alive and that efforts to free them would continue.",0,World,"French minister returns empty handed, leaving behind two French reporters still held hostage in Iraq, France's foreign minister headed home from the Middle East, but said they were still believed to be alive and that efforts to free them would continue.",0.9871
"Callender wins job as starter Frustration set in quickly for Andre Callender. He had already waited a whole year, and now he had to wait another game to play college football.",1,Sports,"Callender wins the starter job Frustration set in quickly for Andre Callender, who had already waited a whole year, and now he had to wait another game to play college football.",0.9823
Wonkette: Blogs force quick action from major media Plus: Row brewing over peer-to-peer ads. News.com Extra,3,Sci/Tech,Wonkette: Blogs force quick action from major media Plus: Row brewing over peer-to-peer ads. News.com Extra,1.0
Welcome to Alderson Homemaking guru Martha Stewart slipped into the federal prison camp here in the dark morning hours to start her five-month sentence.,2,Business,"Welcome to Alderson Homemaking guru Martha Stewart, who slipped into the federal prison camp here in the early morning hours to start her five-month sentence.",0.9807
"Telekom Austria taps the Bulgarian market Telekom Austria, Austrias largest telecoms operator, obtained access to the relatively underdeveloped East European mobile services market by winning the right to purchase the Bulgarian mobile operator MobilTel for 1.6billion (\$2.12billion).",2,Business,Telekom Austria tapped into the Bulgarian market by winning the right to purchase the Bulgarian mobile operator MobilTel for 1.6 billion.,0.9318
"As Drama Plays Out, Mixed Feelings for Arafat #39;s Neighbors No crowds of well-wishers massed Thursday outside the Mukata, the mostly ruined compound where Yasser Arafat has been confined for the past two years.",0,World,"As drama plays out, Mixed Feelings for Arafat's Neighbors No crowds of well-wishers massed Thursday outside the Mukata compound where Yasser Arafat has been held for the past two years.",0.9014
"Dutch mulling limits on freedom of expression Many Dutch decision-makers wondering whether reactions, particularly criticism of Muslims, did not go too far. By Isabelle Wesselingh - THE HAGUE.",0,World,"Dutch mulling limits on freedom of expression Many Dutch decision-makers wondering whether reactions, particularly criticism of Muslims, did not go too far. By Isabelle Wesselingh, The HAGUE.",0.9995
"It's always something with Sox Forget about the Curse and all that nonsense. The real ongoing issue with the Boston Red Sox is the fact that they are eternally held hostage by what we shall call  quot;Gilda's Law. quot; (OK, Roseanne Roseannadanna's.)",1,Sports,It's always something with Sox forget about the curse and all that nonsense. The real ongoing issue with the Boston Red Sox is the fact that they are eternally held hostage by what we shall call `` Gilda's Law ''.,0.9733
"Sloppy win suits Badgers TUCSON -- Booker Stanley ran for a career-high 135 yards on 30 carries, including a 7-yard run for Wisconsin's only touchdown, and the 20th-ranked Badgers rallied for a stormy 9-7 victory over Arizona yesterday.",1,Sports,"Sloppy win suits Badgers TUCSON -- Booker Stanley ran for a career-high 135 yards on 30 carries, including a 7-yard run for Wisconsin's only touchdown, and the 20th-ranked Badgers rallied for a stormy 9-7 victory over Arizona yesterday.",1.0
"Jimenez ends Langer #39;s challenge at the 35th Miguel Angel Jimenez ended the strong challenge of his Ryder Cup captain, Bernhard Langer, on the 35th hole Saturday to earn a semifinal place in the World Match Play Championship.",1,Sports,Jimenez ends Langer's challenge at the 35th hole Miguel Angel Jimenez ended the strong challenge of his Ryder Cup captain Bernhard Langer on Saturday to earn a semi-final place in the World Match Play Championship.,0.9808
"Sorrell and WPP rise ever closer to the top LONDON With its agreement to buy Grey Global Group, Sir Martin Sorrell has placed his London-based WPP Group in position to rival Omnicom Group as the world #39;s largest advertising company.",2,Business,"Sir Martin Sorrell and WPP rise ever closer to the top LONDON with its agreement to buy Grey Global Group, putting them in position to rival Omnicom Group as the world's largest advertising companies.",0.967
Iran shuts reformist websites WEBSITES CLOSE to Iran #39;s leading reformist party have been blocked by religious hardliners in the police bureau of public morals.,3,Sci/Tech,Iran shuts reformist websites WEBSITES CLOSE to Iran's leading reformist party have been blocked by religious hardliners in the police - bureau of public morals.,0.9748
Bills' Williams Sustains Neck Injury (AP) AP - Bills right tackle Mike Williams sustained a neck injury and was driven off the field in an ambulance during the third quarter of Buffalo's 22-17 victory over the New York Jets on Sunday.,1,Sports,Bills' Williams Sustains Neck Injury (AP) AP - Bills right tackle Mike Williams sustained a neck injury and was driven off the field in an ambulance during the third quarter of Buffalo's 22-17 victory over the New York Jets on Sunday.,1.0
"Mind more free now Calcutta: Anil Kumble began the year looking to quickly reach 435. He got there (and went one better) in Dhaka on Friday afternoon, the opening day of the second last Test of 2004.",1,Sports,"Anil Kumble began the year looking to quickly reach 435. He got there (and went one better) in Dhaka on Friday afternoon, the opening day of the second last test of 2004.",0.9148
