original_text,label,label_name,paraphrase,similarity
"GoldenEye: Rogue Agent golden EA #39;s James Bond-baddie shooter has left its secret headquarters and taken over the factory. Like an evil genius announcing his demands, Electronic Arts has let the world know that GoldenEye: Rogue Agent has gone gold.",3,Sci/Tech,"GoldenEye: Rogue Agent Golden EA #39;s James Bond-baddie shooter left his secret seat and took control of the factory. As an evil genius announcing his demands, Electronic Arts told the world that GoldenEye: Rogue Agent went gold.",0.9609
"Security firm eyes Sasser teen Berlin - A German teenager accused of creating the Sasser worm that infected millions of computers around the world is being taught to become a security software programmer, the company that hired him said on Friday.",3,Sci/Tech,"The eyes of security companies Sasser Berlin's Teen - A German teenager accused of creating Sasser's worm that infected millions of computers around the world is learned to become a security software programmer, the company that hired him said Friday.",0.9695
"First Black Watch troops move north to Sunni Triangle BAGHDAD, Iraq An advance party of British soldiers has arrived at its new base near Baghdad. The small group from the Scottish Black Watch regiment set up base camp south of the capital, according to a pool report made to British media.",0,World,"The first Black Watch troops moved north to the Sunni triangle BAGHDAD, Iraq An advanced British soldier party arrived at its new base near Baghdad. The small group of the Scottish Black Watch regiment established a base camp south of the capital, according to a pool report made to the British media.",0.9778
Oil Prices Nosedive on Profit-Taking Oil prices fell sharply on Monday in what traders described as a wave of profit-taking sparked by a steep decline in gasoline futures.,2,Business,Oil prices Nosedive on Profit-Take Oil prices fell sharply on Monday in what traders described as a wave of profit-taking triggered by a sharp decline in futures gas contracts.,0.9912
"US Airways files for bankruptcy for 2nd time US Airways Group Inc., the nation #39;s seventh-largest airline, filed for bankruptcy protection Sunday for the second time in two years.",2,Business,"US Airways files bankruptcy files for the 2nd time US Airways Group Inc., nation #39; the 7th largest airline, filed an application for bankruptcy protection on Sunday for the second time in two years.",0.9537
"Israeli Soldiers Kill Palestinian Gunman in Gaza -Army (Reuters) Reuters - Israeli soldiers shot and killed a\Palestinian gunman on Monday as he approached a military\outpost near a Jewish settlement in the southern Gaza Strip, a\military source said.",0,World,"Israeli soldiers kill Palestinian Gunman in Gaza - Army (Reuters) Reuters - Israeli soldiers fired and killed a Palestinian armed man on Monday as he was approaching a military post near a Jewish settlement in the southern Gaza Strip, said a military source.",0.9599
"Week of September 25th, 2004 Why to watch: Miami might be 2-0 and once again among the college football elite, but no one #39;s thinking Orange Bowl quite yet.",1,Sports,"Week of September 25, 2004 Why watch: Miami could be 2-0 and once again among the elite of university football, but nobody thought Orange Bowl quite yet.",0.9583
Texans follow Astros #39; lead The News sports editor. HOUSTON - The Houston Astros weren #39;t the only team in the Bayou City toasting a watershed achievement Sunday afternoon.,1,Sports,The Texans followed the Astros #39; lead The News sports editor. HOUSTON - The Houston Astros were #39; the only team in the city of Bayou to have a blast on Sunday afternoon.,0.9354
"Oil, Profit Reports to Weigh on Stocks  NEW YORK (Reuters) - A new reporting period for company  earnings kicks into gear next week, giving investors a bit of  hard data to chew on, and markets could be volatile if the  price of crude oil stays north of \$50 a barrel.",2,Business,"Oil, Profit Reports to Weigh on Stocks NEW YORK (Reuters) - A new reporting period for the company's profits starts next week, giving investors a little hard to chew data, and markets could be volatile if the price of crude oil remains north of \$50 a barrel.",0.9786
"Report: Explosion Kills 2 Near Chechyna (AP) AP - An explosion rocked a police building in the restive Dagestan region adjacent to Chechnya on Friday, and initial reports indicated two people were killed, the Interfax news agency said.",0,World,"Report: The explosion kills 2 near Chechyna (AP) AP - An explosion shook a police building in the Daghestan region, adjacent to Chechnya on Friday, and the first reports indicate that two people were killed, said Interfax news agency.",0.9629
"Israel would not bar Arafat return after overseas treatment JERUSALEM, Oct 28 (AFP) - Israel will not bar ailing Palestinian leader Yasser Arafat from returning to the West Bank if he were to leave for medical treatment, senior government spokesman Raanan Gissin told AFP Thursday.",0,World,"Israel will not prevent Arafat's return after treatment abroad JERUSALEM, October 28 (AFP) - Israel will not prevent Palestinian leader in difficulty Yasser Arafat from returning to the West Bank if he leaves for medical treatment, said Thursday to AFP Raanan Gissin, government spokesman.",0.9365
Oil Steady as Winter Worries Stem Decline  LONDON (Reuters) - Oil prices were steady on Thursday as  concern over lean heating fuel supplies in the United States  and Europe ahead of winter stemmed falls of nearly \$10 since  late October.,2,Business,Oil Steady as Winter Worries Stem Decline LONDON (Reuters) - Oil prices have been stable on Thursday to worry about the supply of lean heating fuel in the United States and Europe before the nearly $10 falls in winter since late October.,0.9599
Cricket: Tendulkar to miss test Sachin Tendulkar is almost certain to miss Thursday's second Test against Australia in Madras.,0,World,Cricket: Tendulkar missing test Sachin Tendulkar is almost certain to miss Thursday's second test against Australia in Madras.,0.9773
Trial Date Set for Soldier at Abu Ghraib (AP) AP - A military judge ordered a U.S. Army reservist on Friday to stand trial Jan. 7 in Baghdad for allegedly abusing Iraq inmates at the Abu Ghraib prison outside Baghdad.,0,World,"Date set for trial of soldier in Abu Ghraib (AP) AP - On Friday, a military judge ordered a U.S. Army reservist to be tried on 7 January in Baghdad for abusing Iraqi detainees in Abu Ghraib prison outside Baghdad.",0.9407
"Nextel and Sprint in talks on possible merger Nextel and Sprint are in talks that could lead to a merger between the two mobile phone operators, sources close to the discussions said on Thursday.",2,Business,"Nextel and Sprint in the discussions on a possible merger Nextel and Sprint are in the discussions that could lead to a merger between the two mobile operators, sources close to the discussions said Thursday.",0.9621
"Davenport Advances at U.S. Open NEW YORK - Lindsay Davenport's summer of success stayed on course Thursday when the fifth-seeded former U.S. Open champion defeated Arantxa Parra Santonja 6-4, 6-2 and advanced to the third round of the season's final Grand Slam event...",0,World,"Davenport Advances at U.S. Open NEW YORK - Lindsay The summer of Davenport's success stayed in the race on Thursday when former American champion Open beat Arantxa Parra Santonja 6-4, 6-2 and advanced to the third round of the Grand Slam Final of the season...",0.9735
"They've caught his eye In  quot;helping themselves, quot; Ricky Bryant, Chas Gessner, Michael Jennings, and David Patten did nothing Friday night to make Bill Belichick's decision on what to do with his receivers any easier.",1,Sports,"They drew his attention in quot; they helped each other, quot; Ricky Bryant, Chas Gessner, Michael Jennings, and David Patten did nothing Friday night to make Bill Belichick's decision on what to do with his receivers easier.",0.8766
"Cingular to Cut About 7,000 Jobs (Reuters) Reuters - Cingular Wireless will cut about 7,000\jobs, or 10 percent of its work force, to cut costs as it\integrates recently purchased AT T Wireless, the company said\on Tuesday.",3,Sci/Tech,"Cingular to reduce approximately 7,000 jobs (Reuters) Reuters - Cingular Wireless will cut approximately 7,000 jobs, or 10 percent of its workforce, to reduce costs as it recently purchased/integration AT T Wireless, the company said Tuesday.",0.97
"Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc. won approval from the Federal Communications Commission yesterday, according to federal sources close to ",3,Sci/Tech,"Regulatory authorities leave Cingular Buy AT amp;T Wireless The $41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc. obtained approval from the Federal Communications Commission yesterday, according to federal sources close to",0.9466
Excess chips a drag on 3rd-quarter Intel results Intel on Tuesday released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of computer chips as demand for personal computers remains slow.,2,Business,The excess chips one drag over 3rd quarter Intel Intel results released Tuesday third quarter financial results showing that it continues to struggle to sell a large stock of computer chips as the demand for personal computers remains slow.,0.9704
"Ballots Pour Into Afghan Counting Centers KABUL, Afghanistan - Ballot boxes poured into counting centers Monday for a tally of the disputed presidential election in Afghanistan amid signs an opposition boycott was wavering after at least two candidates agreed to accept the ruling of an independent panel's inquiry.    Election organizers hope their decision, announced late Sunday, to establish a panel of about three foreign election experts to investigate the balloting will end the boycott, which many fear could seriously undermine the winner's ability to rule this war-ravaged nation...",0,World,"Ballots For Into Afghan Counting Centers KABUL, Afghanistan - Ballot's boxes pour into counting centers on Monday for a count of the contested presidential election in Afghanistan in the middle of signs an opposition boycott was flickering after at least two candidates agreed to accept the decision of an independent panel. The election organizers hope their decision, announced at the end of Sunday, to establish a panel of about three foreign election experts to investigate the vote will put an end to the boycott, which much fear could seriously undermine the winner's ability to govern this war-ravaged nation...",0.9778
"UnitedHealthcare pays \$3.5M to settle Medicare fraud claim UnitedHealthcare Insurance Co., a branch of UnitedHealth Group, will pay \$3.5 million to settle charges that it defrauded the Medicare program, the US Department of Justice announced Monday.",2,Business,"UnitedHealthcare pays $3.5 million to settle the fraud claim Medicare UnitedHealthcare Insurance Co., a subsidiary of the UnitedHealth Group, will pay $3.5 million to pay the costs it has swindled the Medicare program, the U.S. Department of Justice announced on Monday.",0.9621
"Acrimony in the air on eve of Northern Ireland talks (AFP) AFP - All-party talks to kickstart Northern Ireland's peace process, in limbo for nearly two years, get underway at Leeds Castle with acrimony already in the air.",0,World,"Acrimony in the air on the eve of the Northern Ireland talks (AFP) AFP - The whole party talks to launch the peace process in Northern Ireland, in limbos for almost two years, begin at Leeds Castle with acrimony already in the air.",0.9672
"Skulls Trojan keelhauls Symbian phones Users with Symbian-based mobile phones have been hit by malicious code that disables smartphone features. Skulls, a Trojan horse program that poses as gaming software, is one of the first examples of malicious code to successfully infect mobiles.",3,Sci/Tech,"Skulls Trojan keelhauls Symbian phones Users with Symbian-based mobile phones have been hit by malicious code that disables smartphone features. Skulls, a Trojan program that poses as game software, is one of the first examples of malicious code to successfully infect mobiles.",0.9903
"Report: IBM software executive to become CA CEO Computer Associates is set to name a recently departed IBM executive as its new chief executive officer, The Wall Street Journal reported online on Monday.",3,Sci/Tech,"Report: IBM Software Executive will become CEO Computer Associates of CA should appoint a recently quit IBM CEO as its new CEO, The Wall Street Journal reported online on Monday.",0.8933
"Sanchez wins; Costa bows out in Bucharest Bucharest, Romania (Sports Network) - Defending champion David Sanchez advanced, but former French Open titlist Albert Costa was not as fortunate Monday at the \$460,000 Romanian Open.",1,Sports,"Sanchez wins; Costa bows to Bucharest Bucharest, Romania (Sports Network) - Defense champion David Sanchez advanced, but former French titlist Albert Costa was not so lucky Monday at \$460,000 Romanian Open.",0.9755
"Woods on Top at Rain-Soaked Dunlop Phoenix  MIYAZAKI, Japan (Reuters) - Tiger Woods fired a superb  five-under-par 65 in torrential rain to take a three-stoke lead  after the first round of the Dunlop Phoenix tournament  Thursday.",1,Sports,"Woods on Top at Rain-Soaked Dunlop Phoenix MIYAZAKI, Japan (Reuters) - Tiger Woods pulled a superb five-sub-by-65 in torrential rain to take a three-point lead after the first round of the Dunlop Phoenix tournament on Thursday.",0.947
"World #39;s smallest digital camera with zoom lens Come September, Japanese electronics giant Casio Computer will launch the world #39;s smallest digital camera with a zoom lens. Casio #39;s palm-sized Exilim camera is much smaller than others as, for the first time, it uses a ceramic lens.",3,Sci/Tech,"The smallest digital camera with zoom lens in the world #39 Come September, the Japanese electronic giant Casio Computer will launch the world #39; the smallest digital camera with zoom lens. Casio #39; the size of the palm Exilim camera is much smaller than the others because, for the first time, it uses a ceramic lens.",0.9896
"Soldier charged with murder A British soldier has been charged with the murder of a civilian in Iraq, police said. Trooper Kevin Lee Williams, 21, from the 2nd Royal Tank Regiment, is due to appear at Bow Street Magistrates Court.",0,World,"Soldier charged with murder A British soldier was charged with the murder of a civilian in Iraq, said the police. Private Kevin Lee Williams, 21, of the 2nd Royal Tank Regiment, is to appear in the court on Bow Street.",0.9247
"Israel Accelerates Settlement Drive As Sharon Pushes On With Gaza &lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its settlement program Monday with plans to build hundreds of new homes in the West Bank, bolstered by a US softening of opposition to new construction projects.",0,World,"Israel accelerates the settlement process as Sharon pushes with Gaza &lt&gt;...&lt;/b&gt; The Israeli government accelerates its settlement program on Monday with plans to build hundreds of new homes in the West Bank, supported by a softening of the US opposition to new construction projects.",0.9665
"Cardinals unable to solve Schilling The first at-bat of the game seemed to go on and on, with Red Sox starting pitcher Curt Schilling aiming to end the inning with little damage, and St. Louis leadoff batter Edgar Renteria aiming to throw a wrench is his game plan. Twelve pitches later, after several fouls, Schilling got Renteria to ground out to shortstop.",1,Sports,"Cardinals unable to solve Schilling The first at-bat of the game seemed to go and come, with the launcher of Red Sox Curt Schilling aiming to end the inning with little damage, and the lead drummer of St. Louis Edgar Renteria aiming to throw a key is his game plan. Twelve locations later, after several mistakes, Schilling got Renteria to land in the short term.",0.9492
"Social Security Reform a Boon for Funds? (Reuters) Reuters - The bonanza many believe President\Bush has handed the mutual fund industry with his plans to\reform Social Security may be a mirage, industry leaders said\on Friday.",2,Business,"Is social security reform an asset for the funds? (Reuters) Reuters - The bonanza many believe that President Bush has handed over the mutual fund industry with his social security reform plans can be a mirage, said industry leaders on Friday.",0.9301
"Iran Warns Its Missiles Can Hit Anywhere in Israel  TEHRAN (Reuters) - A senior Iranian military official said  Sunday Israel and the United States would not dare attack Iran  since it could strike back anywhere in Israel with its latest  missiles, news agencies reported.",0,World,"Iran warns its missiles can hit anywhere in Israel TEHRAN (Reuters) - A senior Iranian military official declared Israel on Sunday and the United States would not dare attack Iran because it could retaliate anywhere in Israel with its latest missiles, reported news agencies.",0.9857
"UPDATE 1-Jimenez, Garcia, Donald make Langer a happy man Miguel Angel Jimenez and Sergio Garcia warmed up for this month #39;s Ryder Cup with sparkling starts at the European Masters on Thursday.",1,Sports,"UPDATE 1-Jimenez, Garcia, Donald make Langer a happy man Miguel Angel Jimenez and Sergio Garcia warmed up for this month #39; s Ryder Cup with sparkling starts at the Masters of Europe on Thursday.",0.997
"Verity, ClearForest add structure to data Verity this week will unwrap a software add-on to its search system, designed to make unstructured content more usable in corporate applications. The announcement follows activity from ClearForest, which last month introduced Version 6.0 of its Text Analytics platform for systematically structuring unstructured data so it can be processed with enterprise data in business intelligence systems.",3,Sci/Tech,"Verity, ClearForest Adding a Data Structure This week, Verity will demantle additional software to its search system, designed to make unstructured content more usable in corporate applications. The announcement follows ClearForest's activity, which last month introduced version 6.0 of its Text Analytics platform to systematically structure unstructured data so that it can be processed with corporate data in corporate intelligence systems.",0.9739
Salaries Cut 10 at Delta in Bid to Remain Solvent elta Air Lines said yesterday that it was cutting the pay of executives and other salaried workers by 10 percent and making other changes meant to help it avoid a bankruptcy filing.,2,Business,Wages cut 10 to Delta bid to stay Solvent elta Air Lines said yesterday that it reduced the remuneration of executives and other salaried workers by 10 percent and made other changes to help it avoid a bankruptcy deposit.,0.9199
"Prototype copter-cam: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures in flight.",3,Sci/Tech,"Prototype copter-cam: Here, there, everywhere It can only stay three minutes in altitude but weighs less than an empty soft drink can -- and it can take and transmit photos in flight.",0.9417
"Gauging Reactions To MSN Search Last Thursday, MSN announced the official beta launch of their search engine. Although a preview had been available on their sandbox site, the launch marked the official unveiling of the company #39;s proprietary search technology to the general public.",3,Sci/Tech,"Gaging Reactions To MSN Search Last Thursday, MSN announced the official launch of their search engine. Although an overview was available on their sandbox site, the launch marked the official unveiling of the company #39; research technology exclusive to the general public.",0.9074
"Wolfpack, Canes Clash at Carter-Finley Since becoming NC State #39;s head football coach in January of 2000, Chuck Amato has endeavored to change the culture of a program that had rarely flirted with greatness.",1,Sports,"Wolfpack, Canes Clash at Carter-Finley Since becoming NC State's No. 39 head football coach in January 2000, Chuck Amato has worked to change the culture of a program that had rarely flirted with greatness.",0.9918
The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. Lessig: Technology over ideology!,3,Sci/Tech,The Next Giant Leap Rendez-vous quot; for the mooring techniques he developed at MIT by obtaining his PhD in astronautics.,0.7362
"So Long XMLHack! \\""It's been a lot of fun writing XMLhack since 1999, but it's time for us to take\a rest.""\\""XMLhack has always been run by volunteers writing in their spare time, and now\most of us have so little of that precious commodity it's infeasible to keep the\site going at anything like the rate we want it to be.""\\""As editor, I'd like to extend my grateful thanks to all the contributors over\time, a list of whom you can see on the contributors page. My special thanks go\to Simon St.Laurent, my co-conspirator from the start.""\\So long guys!\\I've been a subscriber to XMLHack for probably &gt; 3 years now.  They were one of\the earlier blog-like sites to have RSS in what I'd call a 'modern' and rich\f ...\\",3,Sci/Tech,"So Long XMLHack! \\""It's been a lot of fun writing XMLhack since 1999, but it's time for us to take a rest.""\\""XMLhack has always been run by volunteers writing in their free time, and now\ most of us have so little of this precious merchandise it's impossible to keep the\site going at all the pace we want it to be.""\\""As an editor, I'd like to thank all contributors on time, a list of who you can see on the contributors page. My special thanks go\to Simon St.Laurent, my co-conspirator from the beginning.""\\\\Until now guys!\\I've been a subscriber to XMLHack for probably &gt; 3 years now.",0.9613
"Supercomputer breaks speed record The US is poised to push Japan off the top of the supercomputing chart with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).",3,Sci/Tech,"The United States is about to push Japan back from the top of the supercomputing board with IBM #39;s prototype Blue Gene / L machine. It is assembled for the Lawrence Liverpool National Laboratories, a laboratory of the United States Department of Energy (DOE).",0.7771
"Singapore #39;s unemployment rate eases to 3.4 as economy expands SINGAPORE : Singapore #39;s unemployment rate has fallen to its lowest level in five years on the back of strong economic growth in the first half of the year, the government said Monday.",2,Business,"Singapore #39; the unemployment rate drops to 3.4 as the economy develops SINGAPORE: Singapore #39; the unemployment rate fell to its lowest level in five years following strong economic growth in the first half of the year, the government said on Monday.",0.9663
"Video Shows Militants Killing Iraqi from Italy, Turk  BAGHDAD (Reuters) - Islamic militants distributed a video  in Iraq on Monday showing the killings of two men who  identified themselves as an Italian of Iraqi origin and a Turk.",0,World,"Video Military Shows Killing Iraqi from Italy, Turk BAGHDAD (Reuters) - Islamic activists distributed a video in Iraq on Monday showing the murders of two men who identified themselves as an Italian of Iraqi origin and a Turk.",0.9617
"Singh looking to finish year in style Vijay Singh of Fiji tees off on the sixth hole during the first round of the Chrysler Championship on Oct. 28 on the Copperhead Course at the Innisbrook Resort in Palm Harbor, Fla.",1,Sports,"Singh looking to finish the year in Fiji's Vijay Singh tee style on the sixth hole in the first round of the Chrysler Championship on October 28th at the Copperhead Race at Innisbrook Resort in Palm Harbor, Fla.",0.972
"Pakistan says to give extra security to Chinese Pakistan will provide extra security to the Chinese working in the country and pursue a former Guantanamo Bay inmate who masterminded the abduction of two Chinese engineers, the interior minister said on Saturday.",0,World,"Pakistan says to grant additional security to Chinese Pakistan will provide additional security to Chinese working in the country and prosecute a former inmate from Guantanamo Bay who has mastered the abduction of two Chinese engineers, said the Minister of the Interior on Saturday.",0.956
"French Hostage Transfer Sparks Release Hopes  PARIS (Reuters) - Hopes of a swift end to the French  hostage crisis rose early Friday, after the Le Figaro newspaper  that employs one of the two captives said the men were now  being held by Iraqi guerrillas willing to negotiate their  release.",0,World,"The transfer of French hostages Sparks releases hopes PARIS (Reuters) - The hopes for a quick end to the crisis of French hostages rose early Friday, after the newspaper Le Figaro, which employs one of the two prisoners, declared that the men were now detained by Iraqi guerrillas ready to negotiate their release.",0.9023
Hope Fades for Saving 2 Boys Stuck in Mexico Cave (Reuters) Reuters - Hopes of rescuing two small boys\trapped for five days in a jungle cave faded fast on Friday\after contact was lost with the brothers and as the cavern\flooded in overnight rains.,3,Sci/Tech,Hope Fades for Saving 2 Boys Stuck in Mexico Cave (Reuters) Reuters - Rescue hope of two little boys\trapped for five days in a jungle cave collapsed quickly on Friday\after contact was lost with the brothers and that cave\flooded in the night rains.,0.9707
"Women #39;s basketball team finds special place in Chancellor #39;s heart The medal ceremony had ended. Van Chancellor had already shed a few tears, but he had held his emotions together through all the hugs and dancing, even through the victory ",1,Sports,"Women's basketball team #39 finds a special place in chancellor #39; heart The medal ceremony had ended. Van Chancellor had already shed some tears, but he had held his emotions together through all the hugs and dances, even through victory",0.9825
Cisco switch products target small business Cisco Systems is aggressively targeting small and midsize businesses with a set of Ethernet switching products designed to greatly reduce the cost and complexity of operating a network.,3,Sci/Tech,Cisco switching products target small-scale Cisco Systems companies actively target small and medium-sized companies with a set of Ethernet switching products designed to significantly reduce the cost and complexity of operating a network.,0.9327
"Berkman tears ACL, may be out until June HOUSTON - Houston Astros star outfielder Lance Berkman suffered a torn ACL in his right knee and will undergo arthroscopic surgery within the next 10 days, the team announced Friday.",1,Sports,"Berkman tears ACL, can be released until June HOUSTON - Houston Astros star off-field Lance Berkman suffered from an ACL torn in his right knee and will undergo arthroscopic surgery within the next 10 days, the team announced Friday.",0.9631
"iPod, DVD Players Lead Aug. Electronics Prices Lower  NEW YORK (Reuters) - Price declines for U.S. consumer  electronics accelerated in August, fueled by discounted price  cuts for the popular iPod digital music player and traditional  DVD players, according to an industry study prepared for  Reuters.",3,Sci/Tech,"iPod Players, DVD Lead Aug. Electronics Lower Price NEW YORK (Reuters) - Price reductions for American consumer electronics accelerated in August, driven by price reductions for popular iPod digital music player and traditional DVD players, according to an industry study prepared for Reuters.",0.9655
"Exporters Lead Nikkei Up, Trade Slow  TOKYO (Reuters) - The Nikkei average was up 0.37 percent in  mid-morning trade on Thursday as a recovery in the dollar  helped auto makers among other exporters, but trade was slow as  investors waited for important Japanese economic data.",2,Business,"Exporters Lead Nikkei Up, Trade Slow TOKYO (Reuters) - The Nikkei average increased by 0.37 percent in mid-morning trade on Thursday as a recovery in the dollar helped auto manufacturers among other exporters, but trade was slow as investors expected significant Japanese economic data.",0.9845
"Safin, Petrova upset in Kremlin Cup Radek Stepanek of the Czech Republic pulled off a major upset Wednesday, eliminating top-seeded Marat Safin 7-6 (8), 4-6, 6-3 on the Russian #39;s home turf in the second round of the US\$2.",1,Sports,"Safin, Petrova upset at the Kremlin Radek Stepanek Cup of the Czech Republic fired a great upset on Wednesday, eliminating the Marat Safin 7-6 (8), 4-6, 6-3 on Russian territory #39; s house in the second round of the US\$2.",0.9476
"UK #39;s Jaguar Workers Vote Against Strike Workers at Ford Motor Co. #39;s luxury British car unit, Jaguar, voted against a strike over plans to cut jobs and scale back production, unions said on Monday.",2,Business,"United Kingdom #39; Jaguar workers vote against strike workers at Ford Motor Co. #39; British luxury car unit, Jaguar, voted against a strike on plans to reduce jobs and reduce production, said unions on Monday.",0.9881
"Mortaza strikes to lead superb Bangladesh rally Paceman Mashrafe Mortaza claimed two prize scalps, including Sachin Tendulkar with the day #39;s first ball, to lead a Bangladesh fightback in the second and final test against India on Saturday.",1,Sports,"Mortaza hit to lead the stunning Bangladeshi rally Paceman Mashrafe Mortaza won two scalps prizes, including Sachin Tendulkar with the first ball of the day #39, to lead a Bangladeshi fightback in the second and final test against India on Saturday.",0.9595
"Nextel #39;s Profit Rose by 69 in 3rd Quarter Nextel Communications, the nation #39;s fifth-largest wireless provider, said yesterday that its profit jumped 69 percent in the third quarter from the period last year.",2,Business,"Nextel #39;s Profit Rose by 69 in the 3rd quarter Nextel Communications, country #39; fifth wireless service provider, yesterday said its profit jumped by 69 percent in the third quarter of last year's period.",0.9903
Japan Shares Up 2 Percent by Midday Japanese stocks rose 1.9 percent by midsession on Monday as a strong performance by US semiconductor-related stocks gave a push to Japanese peers such as Advantest Corp.,2,Business,"Japan increased by 2 per cent per mid-day Japanese shares increased by 1.9 per cent per mid-session on Monday, as a strong performance of US shares related to semiconductors gave a boost to Japanese peers like Advantest Corp.",0.8408
"We can win the series, says Ganguly  quot;After the momentum we have got in Chennai, we should win the next two Tests. We are quite capable of winning the series, quot; Ganguly said.",1,Sports,"We can win the series, says Gangully quot; After the momentum we got in Chennai, we should win the next two Tests. We are quite capable of winning the series, quot; Gangully said.",0.9846
"Blair, Paisley confer on N. Ireland British Prime Minister Tony Blair met in London with Democratic Unionist leader Ian Paisley Monday about power sharing with Northern Ireland #39;s Assembly.",0,World,"Blair, Paisley confronts British Prime Minister of N. Ireland Tony Blair met Monday in London with the leader of the Ian Paisley Democratic Union on power-sharing with the Northern Ireland Assembly No. 39.",0.919
"Treasuries Slip as Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  Monday, though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.",2,Business,"Treasures Slip as Stocks Rally NEW YORK (Reuters) - US Treasury debt prices slipped on Monday, although traders characterized the movement as profit-taking rather than any fundamental change in sentiment.",0.8965
"AOL drops Microsoft antispam technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",3,Sci/Tech,"AOL abandons Microsoft antispam technology com September 16, 2004, 13:15 PM PT. This fourth priority #39; s the main objective has been to improve or obtain CRM and ERP software for a year and a half.",0.9248
"Will there be peace in Great Lakes region? To coordinate and cooperate or not to, that is where the rub is, and that is the key issue when it comes to answering the question whether there will be peace in the Great Lakes region.",0,World,"Will there be peace in the Great Lakes region? Coordinating and cooperating or not, that is where the problem lies, and that is the key question to answer the question of whether there will be peace in the Great Lakes region.",0.9454
Court ruling has fat cats purring THE future of horseracing in Britain was thrown into confusion this week as a result of a judgment by the European Court of Justice.,3,Sci/Tech,The Court's judgment undermined the future of the horse race in Great Britain following a judgment of the European Court of Justice.,0.6368
"Arafat was not poisoned Paris - Doctors who treated Palestinian leader Yasser Arafat believe he died of a blood condition called disseminated intravascular coagulation (DIC) and have ruled out poisoning, Le Monde newspaper reported on Wednesday.",0,World,"Arafat was not poisoned Paris - The doctors who treated Palestinian leader Yasser Arafat believe that he died of a blood disease called disseminated intravascular coagulation (DIC) and excluded poisoning, reported Le Monde on Wednesday.",0.9888
"Diva gallops into history wind, water and Makybe Diva -ll came together to create an unforgettable Melbourne Cup yesterday. The Diva raced through driving rain to win for the second year in a row.",1,Sports,"Diva gallops in history wind, water and Makybe Diva -ll gathered to create an unforgettable Melbourne Cup yesterday. Diva ran through the driving rain to win for the second year in a row.",0.97
"Kerry to Go Hunting for Conservative Votes (AP) AP - John Kerry planned to go hunting Thursday, showing he's a regular guy to voters who might harbor some doubts.",0,World,"Kerry to Go Hunting for Conservative Votes (AP) AP - John Kerry planned to go hunting on Thursday, showing that he is a regular guy for voters who might have doubts.",0.9922
"Ferrero upset in second round at China Open BEIJING, China (Ticker) -- One day after top-seeded Carlos Moya of Spain lost in straight sets, his second-seeded compatriot followed suit.",1,Sports,"Ferrero was upset in second round at China Open BEIJING, China (Ticker) -- One day after Carlos Moya of Spain lost in straight series, his second-grain compatriot followed the same blow.",0.9332
Tata CS celebrates profits uplift Indian software giant Tata CS unveils sharply higher profits in its first set of results since its stock market launch.,2,Business,Tata CS celebrates profits uplifting Indian giant software Tata CS reveals significantly higher profits in its first series of results since its launch on the stock market.,0.9317
"Saudi setback hurts BAE Systems BAE Systems shares slid more than 4 per dcent in early trade after the company, while announcing  quot;good progress quot; on its Eurofighter contracts, admitted further troubles in the controversial al-Yamamah programme.",2,Business,"The shares of BAE Systems BAE Systems fell by more than 4% in the first trade after the company, while announcing quot; good rate of progress; on its Eurofighter contracts, admitted other problems in the controversial al-Yamamah program.",0.6582
"Europeans hail latest data from Mars The European Space Agency says data collected by its probe, Mars Express, has provided new evidence in the search for life on Mars.",3,Sci/Tech,"Europeans welcome latest data from Mars The European Space Agency claims that the data collected by its probe, Mars Express, provided new evidence in the search for life on Mars.",0.9793
Land Rover aims new model at US Land Rover will launch a sports tourer next year in a what is likely to be a test of British carmakers #39; ability to compete in the US.,2,Business,Land Rover is aiming for a new model at the US Land Rover will launch a sports tourist next year in what is likely to be a test of UK manufacturers #39; ability to compete in the United States.,0.931
"Bush administration shifts stance on the cause of warming NEW YORK In a striking shift in the way the Bush administration has portrayed the science of climate change, a new report to Congress focuses on federal research indicating that emissions of carbon dioxide and other heat-trapping gases are the only likely ",3,Sci/Tech,"Bush Administration Changes Position on Cause of Warming NEW YORK In a striking change in how the Bush administration portrayed the science of climate change, a new report to Congress focuses on federal research indicating that carbon dioxide and other heat capture gases are the only probability",0.9414
