original_text,label,label_name,paraphrase,similarity
"UK Watchdog Turns Up Heat on Banks  LONDON (Reuters) - Britain's financial regulator will step  up scrutiny of investment banks' management of conflicts of  interest and risk in the wake of a number of high profile cases  such as WorldCom, Enron and Parmalat.",2,Business,"UK watchdog turns up heat on banks LONDON (Reuters) - In the wake of a number of high profile cases such as WorldCom, Enron and Parmalat, Britain's financial regulator will increase scrutiny of the management of conflicts of interest and risk by investment banks .",0.9797
"In the E.R., Learning to Love the PC The keyboard is mightier than the whiteboard at an emergency room in the Bronx, where the use of computers is now a staple.",3,Sci/Tech,"Learning to Love the PC in the E.R. The keyboard is stronger than the whiteboard in an emergency room in the Bronx, where the use of computers is now a staple .",0.9668
"Update 1: Thai Airways Orders 6 Airbus Superjumbos Thai Airways has agreed to buy six Airbus A380s, becoming the 13th airline to order the new  quot;superjumbo, quot; the European aircraft maker said Friday.",2,Business,"Update 1: Thai Airways orders 6 Airbus Superjumbos Thai Airways has agreed to buy six Airbus A380s, becoming the 13th airline to order the new quot; superjumbo quot , the European aircraft maker said Friday .",0.9989
Villeneuve and Sauber With Jacques Villeneuve testing for Renault today at Silverstone there has been the perhaps inevitable speculation that this could change things for next season when Giancarlo Fisichella is due to join Fernando Alonso at Renault F1.,1,Sports,Villeneuve and Sauber With Jacques Villeneuve testing for Renault today at Silverstone there has been the perhaps inevitable speculation that this could change things for the next season when Giancarlo Fisichella is due to join Fernando Alonso at Renault F1 .,0.9994
"Notes: Two-strike, two-out blues Chicago Cubs manager Dusty Baker talked to LaTroy Hawkins on Thursday, and said he #39;ll go to the right-hander again if the team is in a save situation.",1,Sports,"Notes: Two-strike, two-out blues Chicago Cubs manager Dusty Baker talked to LaTroy Hawkins on Thursday and said he would go to the right-hander again if the team is in a save situation .",0.9688
"New RIAA File-swapping Suits Target Students Fletcher writes  quot;The Recording Industry Association of America filed another round of lawsuits against alleged file-swappers, including students on 13 university campuses.",3,Sci/Tech,"New RIAA File-swapping suits target students Fletcher writes : quot;The Recording Industry Association of America filed another round of lawsuits against alleged File-Swappers, including students on 13 university campuses .",0.9928
"UPDATE 1-Beck to face Youzhny in St Petersburg final Unseeded Slovak Karol Beck reached the first final of his career at the St Petersburg Open, upsetting seventh-seeded Michael Llodra of France 6-4 2-6 6-1 on Saturday.",1,Sports,UPDATE 1-Beck to face Youzhny in the final of St. Petersburg Unseeded Slovak Karol Beck reached the first final of his career at the St Petersburg Open and defeated seventh seed Michael Llodra of France 6-4 2-6 6-1 on Saturday .,0.9831
"Morgan Stanley Profit Falls 34 Percent  NEW YORK (Reuters) - U.S. investment bank Morgan Stanley  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MWD.N target=/stocks/quickinfo/fullquote""&gt;MWD.N&lt;/A&gt; on Wednesday said quarterly profit dropped 34 percent  amid reduced trading revenue, falling well short of Wall  Street's already-lowered expectations after a summer of  sluggish market activity.",2,Business,"Morgan Stanley's profit falls 34 percent NEW YORK (Reuters) - U.S. investment bank Morgan Stanley &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MWD.N target=/stocks/quickinfo/fullquote"" , said on Wednesday that its quarterly profit fell 34 percent amid reduced trading revenue, falling well short of Wall Street's already-lowered expectations after",0.974
"Trash Begins to Clutter Space Station (AP) AP - There's no space in the space station. With no garbage pickup by shuttles for nearly two years, the international space station is looking more and more like a cluttered attic.",3,Sci/Tech,Trash Begins to Clutter Space Station (AP) AP - There is no space in the space station - with no garbage pickup by shuttles for nearly two years - the international space station looks more and more like a cluttered attic .,0.9924
"Bofra Worm Spreads by Banner Ads Attacks exploit IE flaw, and allow attacker to gain complete control of your PC.",3,Sci/Tech,Bofra Worm spreads by banner ads attacks exploit IE flaw and allows attacker to gain complete control of your PC .,0.9965
Lackluster Jobs Report Pushes Stocks Down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy. A solid earnings report from General Electric Co...,0,World,The lackluster jobs report pushes stocks down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy ...,0.9784
ADV: Hassle-Free Car Financing Don #146;t let less-than-perfect credit prevent you from driving the car you want. Fill out a free loan application at Auto Net Financial and we #146;ll pre-arrange financing at a dealer near you.,2,Business,ADV: Hassle-free car financing Don't let less-than-perfect credit prevent you from driving the car you want. Fill out a free loan application at Auto Net Financial and we will pre-arrange financing at a dealer near you .,0.9629
"Time Warner, SEC near deal on AOL troubles The Securities and Exchange Commission and Time Warner Inc. are nearing agreement on a deal in which the media giant would pay about \$750 million to settle wide-ranging allegations ",2,Business,"Time Warner, SEC near deal on AOL troubles The Securities and Exchange Commission and Time Warner Inc. are nearing agreement on a deal in which the media giant would pay about  750 million to settle wide-ranging allegations .",0.9854
"Nokia To Expand On-Device Storage Options &lt;a href=""http://news.com.com/NokiajoinsSecureDigitalindustrygroup/2100-1039_3-5365922.html""&gt;Nokia joins Secure Digital industry group&lt;/a&gt; &lt;font size=-1 color=#6f6f6f&gt;&lt;nobr&gt;CNET News.com&lt;/nobr&gt;",3,Sci/Tech,"Nokia To Expand On-Device Storage Options &lt;a href=""http://news.com.com/NokiajoinsSecureDigitalindustrygroup/2100-1039_3-5365922.html""&gt; Nokia joins the Secure Digital industry group&lto;font size=-1 color=#6f6f 6f ;gt",0.9838
"Ballots Pour Into Afghan Counting Centers KABUL, Afghanistan - Ballot boxes poured into counting centers Monday for a tally of the disputed presidential election in Afghanistan amid signs an opposition boycott was wavering after at least two candidates agreed to accept the ruling of an independent panel's inquiry.    Election organizers hope their decision, announced late Sunday, to establish a panel of about three foreign election experts to investigate the balloting will end the boycott, which many fear could seriously undermine the winner's ability to rule this war-ravaged nation...",0,World,"Ballots Pour Into Afghan Counting Centers KABUL, Afghanistan - Ballot boxes poured into counting centers for a tally of the disputed presidential election in Afghanistan Monday amid signs that an opposition boycott was wavering after at least two candidates agreed to accept the ruling of an independent panel . Election organizers hope their decision to establish a panel of about three foreign election experts to investigate the balloting will end the boycott, which many fear could seriously undermine the winner's ability to rule this war-ravaged nation",0.9928
"US commercial crude oil reserves rise slightly US commercial crude oil inventories increased 800,000 barrels to 292.3 million in the week ending Nov. 12, the Energy Department reported Wednesday.",2,Business,"US commercial crude oil reserves rise slightly in the week ending Nov. 12 , the Energy Department reported . Commercial crude oil inventories increased by 800,000 barrels to 292.3 million .",0.969
Nepal Seeks Talks to End Rebel Blockade of Capital  KATHMANDU (Reuters) - The fear of attack kept most vehicles  off roads leading to Nepal's capital for a second day on  Thursday as authorities sought talks to end a siege called by  Maoist insurgents.,0,World,Nepal seeks talks to end the rebel blockade of the capital KATHMANDU (Reuters) - The fear of attack kept most vehicles off the roads leading to Nepal's capital for a second day on Thursday as the authorities sought to end a siege called by Maoist insurgents .,0.9924
"IMF to Close Harare Office THE International Monetary Fund (IMF) is closing down its Harare representative office at the end of this month, virtually terminating threadbare relations with the crisis-racked southern African nation.",2,Business,"IMF to close Harare office The International Monetary Fund (IMF) is closing its Harare representative office at the end of this month, virtually ending the threadbare relations with the crisis-racked southern African nation .",0.9844
Iran Denies Any Nuclear Activity At Suspect Site Parchin VIENNA (AFP) - Iran denied that it had carried out any nuclear-related activity at the Parchin military site which is the subject of US and UN concern.,0,World,Iran Denies Any Nuclear Activity At Suspect Site Parchin VIENNA (AFP) - Iran denied that it had carried out any nuclear activity at the Parchin Military Site which is the subject of US and UN concern .,0.9981
"Earthquake Rocks Indonesia's Bali, One Dead-Radio  JAKARTA (Reuters) - An earthquake rocked Indonesia's  premier tourist island of Bali on Wednesday, killing one person  and injuring at least two, El Shinta radio reported, quoting  hospital officials.",0,World,"An earthquake rocked Indonesia's Bali, one dead-radio JAKARTA (Reuters) - On Wednesday, an earthquake shook Indonesia 's premier tourist island Bali, killing one person and injuring at least two, reported El Shinta Radio , quoting hospital officials .",0.9632
"Florida #39;s prepaid tuition program thriving Already the biggest of its kind in the country, Florida #39;s popular prepaid-tuition program expects to count its millionth customer during a sign-up period that runs Monday through Jan. 31.",2,Business,"Florida #39;s prepaid tuition program is thriving Already the largest of its kind in the country, Florida # 39;s popular prepaid-tuition program expects to count its millionth customer during a sign-up period that runs Monday through Jan. 31 .",0.9949
"So Long XMLHack! \\""It's been a lot of fun writing XMLhack since 1999, but it's time for us to take\a rest.""\\""XMLhack has always been run by volunteers writing in their spare time, and now\most of us have so little of that precious commodity it's infeasible to keep the\site going at anything like the rate we want it to be.""\\""As editor, I'd like to extend my grateful thanks to all the contributors over\time, a list of whom you can see on the contributors page. My special thanks go\to Simon St.Laurent, my co-conspirator from the start.""\\So long guys!\\I've been a subscriber to XMLHack for probably &gt; 3 years now.  They were one of\the earlier blog-like sites to have RSS in what I'd call a 'modern' and rich\f ...\\",3,Sci/Tech,"It's been a lot of fun writing XMLhack since 1999, but it's time for us to take a rest.""   now most of us have so little of that precious commodity that it is infeasible to keep the site going at the rate we want it to be . My special thanks go to Simon St.Laurent , my co-conspirator from the start . ",0.7708
"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election.",0,World,"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in the Tuesday election .",0.9846
FOOTBALL: RAE KNEE SCAN HAS MCLEISH IN A SWEAT ALEX RAE was in hospital yesterday for a scan on his injured knee after playing through the pain barrier in Sunday #39;s Old Firm clash.,1,Sports,FOOTBALL: RAE KNEE SCAN HAS MCLEISHED IN A SWEAT ALEX RAE was in hospital yesterday for a scan on his injured knee after playing through the pain barrier in Sunday #39;s Old Firm clash .,0.9316
"New Columbia Athletic Director Sounds Off (AP) AP - One day on the job, and Columbia University athletic director M. Dianne Murphy wasted little time saying what she thought of the school's sports performance.",1,Sports,"New Columbia Athletic Director Sounds Off (AP) AP - One day on the job, and Columbia University Athletic Director M. Dianne Murphy wasted little time saying what she thought of the school's sports performance .",1.0
"MLB: Milwaukee 7, St. Louis 6 Scott Podsednik and Keith Ginter both had a homer and three RBI Thursday night to help Milwaukee edge St. Louis, 7-6. In his final start prior to the playoffs, St.",1,Sports,"MLB: Milwaukee 7, St. Louis 6 Scott Podsednik and Keith Ginter both had a homer and three RBI on Thursday night to help Milwaukee beat St.Louis 7-6 in his final start before the playoffs .",0.9634
"Blair, Bush to Meet as Middle East Issues Loom British Prime Minister Tony Blair, who has pushed for progress on Middle East peace talks and is one of the United States #39; closest allies, will meet with President Bush next week, the White House said on Saturday.",0,World,"Blair, Bush to meet as Middle East issues loom British Prime Minister Tony Blair, who has pushed for progress in the Middle East peace talks and is one of the closest allies of the United States, will meet with President Bush next week, the White House said on Saturday .",0.9913
India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.,0,World,India seeks new TV bids The Indian Board reopens the bidding for TV rights after Australians threaten to cancel their tour .,0.9615
Reed on track despite science outlook Reed Elsevier on Thursday reiterated that it remained on track to deliver mid to high single-digit earnings-per-share growth this year despite concerns over its science publishing unit.,2,Business,Reed on track despite science outlook Reed Elsevier reiterated on Thursday that it remained on track to deliver mid to high single-digit earnings per share growth this year despite concerns over its science publishing unit .,0.9972
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win  over the Toronto Blue Jays in the American League Wednesday.,1,Sports,AL Wrap: Ortiz fuels Red Sox fire as the Blue Jays go down TORONTO (Reuters) - David Ortis thumped two homers and drove in four runs to fire the Boston red sox to an 11-5 victory over the Toronto blue Jays in the American League on Wednesday .,0.9548
"Viruses keep on growing Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",3,Sci/Tech,"Viruses keep on growing Most IT managers won't question the importance of security, but this priority has been sliding between the third and the fourth most important focus for companies .",0.9449
"Survey: IT spending to grow modestly next year CIO confidence is up in third quarter, according to Forrester poll.",3,Sci/Tech,Survey: IT spending to grow modestly next year CIO confidence is up in the third quarter according to Forrester poll .,0.9948
"Important Rules for Phone Market Face F.C.C. Vote Next week, the FCC will likely change the rules on unbundled networks largely in ways favorable to the Regional bells.",2,Business,"Important rules for the phone market face F.C. C. Vote Next week, the FCC will likely change the rules on unbundled networks largely in ways favorable to regional bells .",0.9965
"Nikkei Hits 2-Week Closing Low  TOKYO (Reuters) - The Nikkei average fell for a third  straight session to hit a two-week closing low on Friday as  renewed earnings concerns prompted selling in Tokyo Electron  Ltd., Sony Corp. and other high-tech stocks.",2,Business,"Nikkei Hits 2-Week Closing Low TOKYO (Reuters) - On Friday , the Nikki average fell for a third straight session to hit a two-week closing low as renewed earnings concerns prompted the selling of Tokyo Electron Ltd., Sony Corp. and other high-tech stocks .",0.924
"Iran Says EU Nuke Negotiations in Final Stages  TEHRAN (Reuters) - Iran's negotiations with the European  Union over a deal which would spare Tehran from possible U.N.  sanctions over its nuclear program are in their final stages,  Iran said Saturday.",0,World,"Iran Says EU Nuke Negotiations in Final Stages TEHRAN (Reuters) - Iran's negotiations with the European Union over a deal that would spare Tehran from possible U.N. sanctions over its nuclear program are in their final stages, Iran said Saturday .",0.9998
Dolphins won #39;t let Jets fans rankle them DAVIE  Dolphins coach Dave Wannstedt promoted quarterback Jay Fiedler in hopes of providing a spark to his winless squad. Perhaps simply playing the archrival Jets will be enough to jump-start a season on the brink.,1,Sports,DAVIE Dolphins coach Dave Wannstedt promoted quarterback Jay Fiedler in hopes of providing a spark to his winless squad . Perhaps simply playing the archrival Jets will be enough to jump-start a season on the brink .,0.8834
Tremor shook Japan At least 14 people sustained injuries when a strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of Japan #39;s northernmost main island of Hokkaido.,0,World,"Tremor shook Japan At least 14 people sustained injuries when a strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of the northernmost island of Japan, Hokkaido .",0.9955
"UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s joint best score, a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the \$4.",1,Sports,"UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s best score, a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the $4",0.9845
"UK gov #39;t report cites merits of open source Open source software proponents received a potential boost from the UK government Thursday with a release of a report citing the well-documented advantages on the server side, but also growing maturity on the desktop front.",3,Sci/Tech,"UK gov #39;t report cites merits of open source Open source software proponents received a potential boost from the UK government Thursday with a release of a report citing the well-documented advantages on the server side, but also growing maturity on the desktop front .",1.0
Toshiba laptops with HD DVD soon MAJOR Japanese computer maker Toshiba aimes to sell laptop computers that are loaded with its next generation DVD drive by next year.,3,Sci/Tech,Toshiba laptops with HD DVD soon MAJOR Japanese computer maker Toshiba aimes to sell laptop computers that are loaded with its next generation DVD drive by next year .,1.0
"Motorola Quarterly Earnings Rise Motorola Inc., the world's No. 2 maker of cell phones, on Tuesday said its quarterly profit\more than tripled, as sales rose 26 percent, driven in part by a host of new handset models and cost controls.",3,Sci/Tech,"Motorola Quarterly Earnings Rise Motorola Inc., the world's No. 2 maker of cell phones, said on Tuesday that its quarterly profit more than tripled as sales rose 26 percent, driven in part by a host of new handset models and cost controls .",0.9877
"Dominant US captures gold with 79th straight win The US softball team completed its scorched-earth run through the Olympics on Monday with a 5-1 win over Australia, America #39;s third straight gold medal.",1,Sports,"Dominant US captures gold with 79th straight win The US softball team completed its scorched-earth run through the Olympics on Monday with a 5-1 win over Australia, America's third straight gold medal .",0.9976
"August Chip Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday.",3,Sci/Tech,"August Chip sales growth slows on high inventory SAN FRANCISCO (Reuters) - Global semiconductor sales growth slowed to 1 percent in August as electronics makers reacted to growing inventories in Asia by limiting orders of chips , an industry trade group said on Thursday .",1.0
"Swimmer, 77, believed killed in shark attack CAPE TOWN -- A great white shark estimated to be at least 18 feet long attacked and presumably killed an elderly South African woman yesterday off a beach near Cape Town, officials said. Tyna Webb, 77, who lived in the area, was swimming off Sunny Cove in Fish Hoek when the massive shark circled her and then attacked, witnesses and ...",0,World,"Swimmer 77, believed killed in shark attack CAPE TOWN -- A great white shark estimated to be at least 18 feet long attacked and presumably killed an elderly South African woman yesterday off a beach near Cape Town , officials said . Tyna Webb, 77 , who lived in the area , was swimming off Sunny Cove in Fish Hoek when the massive shark circled her and then attacked ...",0.9944
VIACOM MAY PAY SIRIUS \$: HOWARD Howard Stern hinted broadly yesterday that he might continue his involvement with Viacom after he switches to censor-free satellite radio in 15 months.,2,Business,VIACOM MAY PAY SIRIUS  : HOWARD Stern hinted yesterday that he might continue his involvement with Viacom after he switches to censor-free satellite radio in 15 months .,0.9919
"In Retaken Iraqi City, Perils Lurk U.S. forces have controlled Tall Afar since Sunday, after deadly battles last week. On Tuesday, soldiers, led by an Iraqi known as ""The Source,"" reopened the city and searched for insurgents.",0,World,"In Retaken Iraqi City, Perils Lurk U.S. forces have controlled Tall Afar since Sunday after deadly battles last week. On Tuesday, soldiers led by an Iraqi known as ""The Source"" reopened the city and searched for insurgents .",0.9952
"Telecom equipment maker Agere to cut 500 employees, 7.6 of &lt;b&gt;...&lt;/b&gt; Telecommunications equipment maker Agere Systems Inc. said Wednesday it will lay off 500 employees, or 7.6 per cent of its workforce, as part of a corporate restructuring.",2,Business,"Telecom equipment maker Agere to cut 500 employees, 7.6 of &lt;b&gt;... Telecommunications equipment manufacturer Agere Systems Inc. said Wednesday that it will lay off 500 employees or 7.6 per cent of its workforce as part of a corporate restructuring .",0.9802
"Brown, Fratello and Grizzlies all come out ahead Hubie Brown, 71, got to retire as coach of the Memphis Grizzlies of own volition, drawing accolades for transforming a franchise that never won more than 23 games into a 50-victory team in less than two seasons.",1,Sports,"Brown, Fratello and Grizzlies all come out ahead Hubie Brown, 71, got to retire from his own volition as coach of the Memphis grizzlies, drawing accolades for transforming a franchise that never won more than 23 games into a 50-win team in less than two seasons .",0.9955
"I.B.M. Supercomputer Sets World Record for Speed An I.B.M. machine has reclaimed the title of fastest supercomputer, overtaking a Japanese computer that had caused shock waves at United States government agencies when it set a computing speed record in 2002.",3,Sci/Tech,"I.B.M. Supercomputer Sets World Record for Speed An I. B. M. machine has reclaimed the title of the fastest supercomputer, overtaking a Japanese computer that had caused shock waves at United States government agencies when it set a computing speed record in 2002 .",0.999
"Intel guns for remote wireless device management SAN FRANCISCO - Intel Corp. is working on a device management technology that could allow IT departments to take advantage of existing management software and bring a host of disparate wireless devices under the IT department umbrella, an Intel executive said Monday at the Cellular Telecommunications and Internet Association's Wireless Entertainment and IT conference here.",3,Sci/Tech,"Intel guns for remote wireless device management SAN FRANCISCO - Intel Corp. is working on a device management technology that could allow IT departments to take advantage of existing management software and bring a host of disparate wireless devices under the IT department umbrella, an Intel executive said Monday at the Wireless Entertainment and IT conference of the Cellular Telecommunications and Internet Association .",0.9993
Confident Bush Outlines Ambitious Plan for 2nd Term President Bush said he would begin work immediately on his proposal to overhaul Social Security.,0,World,Confident Bush outlines ambitious plan for the 2nd term President Bush said he would immediately begin work on his proposal to overhaul Social Security .,0.9917
"ATA Files for Bankruptcy Protection ATA Holdings Corp. (ATAH), parent of struggling low-cost carrier ATA Airlines, on Tuesday filed for Chapter 11 bankruptcy protection as falling fares and soaring fuel prices drained it of cash.",2,Business,"ATA Files for Bankruptcy Protection ATA Holdings Corp. (ATAH), the parent of the struggling low-cost carrier ATA Airlines, filed for Chapter 11 bankruptcy protection on Tuesday as falling fares and rising fuel prices drained it of cash .",0.9945
"PM edges ahead in latest poll JOHN Howard #39;s plea for voters to trust him with the economy is paying early dividends, an exclusive Herald Sun poll shows. The Coalition has moved ahead of Labor by 52 per cent to 48 per cent as the Prime Minister #39;s interest rates campaign takes hold.",0,World,"The PM edges ahead in the latest poll JOHN Howard #39;s plea for voters to trust him with the economy is paying early dividends, an exclusive Herald Sun poll shows . The coalition moved ahead of Labor by 52 per cent to 48 per cent as the Prime Minister #39's interest rate campaign takes hold .",0.9889
